game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2024-lgpMOvnQzy,,2024,1,MLS,,,0.0,-0.1592,19.6441,0.4314,0.0,-0.5451,0.0,1.0,230.0,0.6667,54.0,-2.6863,-4.9747,0.0,8.0,3.0,0.1592,0.5451,-0.1032,0.7043,0.7164,0.3623
soccer-mlsnp-2024-N6MmWV0qEG,,2024,1,MLSNP,,,0.0,-0.3784,21.1503,8.0473,0.0,-0.6012,0.0,5.0,452.0,0.6914,162.0,-3.7253,-2.2995,0.0,7.0,2.0,0.3784,0.6012,0.3087,0.9796,0.7144,0.4074
soccer-mls-2025-lgpMOvnQzy,,2025,1,MLS,,,2.0,1.3292,17.2195,-1.5125,0.0,-0.6742,2.0,3.0,260.0,0.7736,106.0,-3.6551,-3.4482,0.0,4.0,2.0,0.6708,0.6742,0.3473,1.3451,0.8081,0.0032
soccer-mlsnp-2025-N6MmWV0qEG,,2025,1,MLSNP,,,1.0,0.5992,21.9848,4.6839,1.0,0.717,2.0,3.0,324.0,0.7958,142.0,7.1822,5.0579,0.8718,6.0,4.0,0.4008,0.283,0.3089,0.6838,0.7452,0.1642
