game_id,date,season,week,league,away,home,attempts,avg,award_mvp,long,td,yards
FOOTBALL_XLEAGUE_2024_SEASON_TOTAL,,2024,1,XLEAGUE,,,38.0,17.42,1.0,81.0,7.0,662.0
