game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140LAS,2021-05-14,2021,1,WNBA,DAL,LAS,2.0,,1.0,,3.0,,,4.0,,1.0,,,,17.366666666666667,,-13.0,,1.0,2.0,1.0
WNBA_202105210LVA,2021-05-21,2021,1,WNBA,LAS,LVA,,1.0,,,1.0,,,1.0,,,,2.0,,2.6,,-8.0,,,,
WNBA_202205060CHI,2022-05-06,2022,1,WNBA,LAS,CHI,1.0,,3.0,,2.0,,,2.0,,1.0,,,,9.75,,3.0,,3.0,1.0,
WNBA_202205080IND,2022-05-08,2022,1,WNBA,LAS,IND,,,1.0,,1.0,,0.5,2.0,1.0,2.0,,,,12.716666666666667,1.0,-13.0,2.0,2.0,1.0,
WNBA_202205110ATL,2022-05-11,2022,1,WNBA,LAS,ATL,,,,,3.0,,0.25,4.0,1.0,1.0,,,,8.55,,-8.0,2.0,,,
WNBA_202205140CON,2022-05-14,2022,1,WNBA,LAS,CON,,1.0,3.0,0.5,4.0,2.0,0.333,6.0,2.0,2.0,,,,21.616666666666667,1.0,-10.0,6.0,4.0,,2.0
WNBA_202205170LAS,2022-05-17,2022,1,WNBA,MIN,LAS,,,,,1.0,,,1.0,,,,,,6.383333333333334,,-4.0,,,,
WNBA_202205200SEA,2022-05-20,2022,1,WNBA,LAS,SEA,1.0,,,,1.0,,,2.0,,1.0,,,,6.566666666666666,,-5.0,,,,2.0
WNBA_202205230LVA,2022-05-23,2022,1,WNBA,LAS,LVA,,,4.0,0.2,5.0,1.0,0.333,6.0,2.0,1.0,,,,14.466666666666667,,1.0,5.0,4.0,,2.0
WNBA_202205310LAS,2022-05-31,2022,1,WNBA,DAL,LAS,,,,,,,,,,1.0,,,,3.6833333333333336,,3.0,,,,1.0
WNBA_202206050PHO,2022-06-05,2022,1,WNBA,LAS,PHO,,,,,,,,,,,,,,1.9,,-2.0,,,,1.0
WNBA_202206110LAS,2022-06-11,2022,1,WNBA,LVA,LAS,,,,0.333,3.0,1.0,0.25,4.0,1.0,2.0,,,,5.966666666666667,,-4.0,3.0,,,
WNBA_202206190DAL,2022-06-19,2022,1,WNBA,LAS,DAL,,,2.0,,1.0,,,1.0,,,,,,4.383333333333334,,1.0,,2.0,,
WNBA_202206210LAS,2022-06-21,2022,1,WNBA,WAS,LAS,,,,,1.0,,,1.0,,1.0,,,,6.066666666666666,,-5.0,,,,
