game_id,date,season,week,league,away,home,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards
FOOTBALL_AF1_2026_6_20_T612138G1168399@T584761,2026-06-20,2026,11,AF1,Oceanside Bombers,Beaumont Renegades,3.0,4.0,0.0,5.0,0.0,0.0,14.0
