game_id,date,season,week,league,away,home,assists,catches,completions,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-25-DAL-CAR,2023-07-25,2023,13,,DAL,CAR,2.0,18.0,15.0,4.0,1.0,16.0,1.0,268.0,20.0
