game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140LAS,2021-05-14,2021,1,WNBA,DAL,LAS,,1.0,1.0,,,1.0,,,,,,6.633333333333333,1.0,1.0,,2.0,,1.0
WNBA_202105220DAL,2021-05-22,2021,1,WNBA,SEA,DAL,1.0,,2.0,,0.5,2.0,1.0,1.0,,,,13.366666666666667,,1.0,2.0,2.0,,
WNBA_202105240NYL,2021-05-24,2021,1,WNBA,DAL,NYL,1.0,1.0,,,,,,,,,,1.8666666666666667,1.0,-3.0,,1.0,,2.0
WNBA_202105270ATL,2021-05-27,2021,1,WNBA,DAL,ATL,,,1.0,1.0,,1.0,,,,,,3.216666666666667,,3.0,,1.0,,
WNBA_202106010DAL,2021-06-01,2021,1,WNBA,LAS,DAL,1.0,1.0,,,1.0,1.0,1.0,,,,,8.85,2.0,3.0,2.0,2.0,,
WNBA_202106040SEA,2021-06-04,2021,1,WNBA,DAL,SEA,,2.0,5.0,,0.5,2.0,1.0,2.0,,,,13.366666666666667,,7.0,2.0,5.0,2.0,
WNBA_202106060SEA,2021-06-06,2021,1,WNBA,DAL,SEA,,,,,1.0,2.0,2.0,1.0,,,,12.083333333333334,1.0,-4.0,4.0,1.0,,
WNBA_202106080PHO,2021-06-08,2021,1,WNBA,DAL,PHO,,2.0,3.0,,0.5,4.0,2.0,3.0,,,,14.183333333333334,4.0,10.0,4.0,7.0,,
WNBA_202106110PHO,2021-06-11,2021,1,WNBA,DAL,PHO,1.0,,4.0,1.0,0.4,5.0,2.0,2.0,1.0,2.0,2.0,23.283333333333335,5.0,15.0,6.0,9.0,1.0,1.0
WNBA_202106130LVA,2021-06-13,2021,1,WNBA,DAL,LVA,,1.0,,,,1.0,,4.0,,,,11.716666666666667,1.0,-6.0,,1.0,,
WNBA_202106170DAL,2021-06-17,2021,1,WNBA,MIN,DAL,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,17.7,5.0,-5.0,4.0,6.0,1.0,
WNBA_202106190DAL,2021-06-19,2021,1,WNBA,MIN,DAL,2.0,1.0,6.0,,,,,3.0,,,,22.833333333333332,2.0,20.0,,8.0,1.0,1.0
WNBA_202106220CON,2021-06-22,2021,1,WNBA,DAL,CON,,1.0,2.0,,0.4,5.0,2.0,4.0,,,,13.816666666666666,2.0,5.0,4.0,4.0,,
WNBA_202106240IND,2021-06-24,2021,1,WNBA,DAL,IND,,1.0,3.0,,,,,4.0,1.0,2.0,2.0,12.833333333333334,,12.0,2.0,3.0,,3.0
WNBA_202106260DAL,2021-06-26,2021,1,WNBA,WAS,DAL,,,1.0,,,1.0,,,,,,5.816666666666666,2.0,-4.0,,3.0,,
WNBA_202106300DAL,2021-06-30,2021,1,WNBA,CHI,DAL,,,,,,2.0,,,,,,3.6166666666666667,,-7.0,,,,
WNBA_202107020DAL,2021-07-02,2021,1,WNBA,CHI,DAL,,,,,,1.0,,,,,,2.4833333333333334,,-2.0,,,,
WNBA_202107050NYL,2021-07-05,2021,1,WNBA,DAL,NYL,,,,,,1.0,,,,,,1.3333333333333333,,,,,,
WNBA_202107070MIN,2021-07-07,2021,1,WNBA,DAL,MIN,,,,,,,,2.0,,,,11.916666666666666,1.0,7.0,,1.0,2.0,1.0
WNBA_202107110DAL,2021-07-11,2021,1,WNBA,LVA,DAL,,1.0,3.0,,0.667,6.0,4.0,1.0,0.75,4.0,3.0,11.516666666666667,3.0,-2.0,11.0,6.0,,
WNBA_202108150DAL,2021-08-15,2021,1,WNBA,CON,DAL,,1.0,4.0,,1.0,2.0,2.0,4.0,1.0,2.0,2.0,18.15,,-3.0,6.0,4.0,1.0,1.0
WNBA_202108170CHI,2021-08-17,2021,1,WNBA,DAL,CHI,1.0,1.0,5.0,,0.5,8.0,4.0,,,,,25.333333333333332,3.0,20.0,8.0,8.0,,1.0
WNBA_202108200DAL,2021-08-20,2021,1,WNBA,IND,DAL,1.0,,4.0,,1.0,1.0,1.0,,,,,20.783333333333335,1.0,-5.0,2.0,5.0,,1.0
