game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
BILLINGS-OREGON,,,1,,,,2.0,27.0,2.0,3.0,67.0
BILLINGS-ALBANY-0413,0413,,3,,BILLINGS,ALBANY,0.0,15048.0,342.0,0.0,3785.0
WASHINGTON-BILLINGS-0403,0403,,3,,WASHINGTON,BILLINGS,,,,0.0,11036.0
SYNTHETIC_AF1_2025_W4_BILLINGS,,2025,4,AF1,,,,,,,27.0
SYNTHETIC_AF1_2025_W5_BILLINGS,,2025,5,AF1,,,,44.0,1.0,,8.0
