game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-t20i-2016-03-16-951379,2016-03-16,2016,1,T20I,Pakistan,West Indies,16.0,1.0,0.0,6.0,15.0,0.0,,,1.0
cricket-t20i-2016-03-19-951387,2016-03-19,2016,1,T20I,India,Pakistan,16.0,1.0,1.0,4.0,12.0,0.0,,,1.0
cricket-t20i-2016-03-27-951411,2016-03-27,2016,1,T20I,England,Pakistan,4.0,0.0,0.0,4.0,1.0,0.0,1.0,,1.0
cricket-t20i-2016-07-07-946555,2016-07-07,2016,1,T20I,England,Pakistan,6.0,0.0,0.0,6.0,3.0,0.0,,,1.0
cricket-odi-2018-03-22-1138200,2018-03-22,2018,1,ODI,Pakistan,Sri Lanka,57.0,4.0,0.0,2.0,31.0,0.0,,,1.0
cricket-odi-2018-03-24-1138201,2018-03-24,2018,1,ODI,Pakistan,Sri Lanka,26.0,3.0,0.0,2.0,19.0,0.0,1.0,,1.0
cricket-odi-2018-10-18-1161228,2018-10-18,2018,1,ODI,Pakistan,Australia,22.0,0.0,0.0,3.0,2.0,0.0,,,1.0
cricket-odi-2018-10-20-1161229,2018-10-20,2018,1,ODI,Australia,Pakistan,9.0,0.0,0.0,3.0,1.0,0.0,2.0,,1.0
cricket-odi-2018-10-22-1161230,2018-10-22,2018,1,ODI,Australia,Pakistan,24.0,3.0,0.0,2.0,15.0,0.0,,,1.0
cricket-t20i-2018-06-03-1148050,2018-06-03,2018,1,T20I,Thailand,Pakistan,13.0,0.0,0.0,2.0,6.0,0.0,,,1.0
cricket-t20i-2018-06-04-1148051,2018-06-04,2018,1,T20I,Pakistan,Bangladesh,9.0,1.0,0.0,2.0,7.0,0.0,,,1.0
cricket-t20i-2018-06-06-1148054,2018-06-06,2018,1,T20I,Pakistan,Sri Lanka,18.0,0.0,0.0,2.0,5.0,0.0,1.0,,1.0
cricket-t20i-2018-10-25-1161231,2018-10-25,2018,1,T20I,Australia,Pakistan,4.0,0.0,0.0,2.0,0.0,0.0,1.0,,1.0
cricket-t20i-2018-11-15-1150546,2018-11-15,2018,1,T20I,New Zealand,Pakistan,5.0,0.0,0.0,6.0,0.0,0.0,,,1.0
cricket-t20i-2020-02-26-1173055,2020-02-26,2020,1,T20I,Pakistan,West Indies,26.0,3.0,0.0,1.0,25.0,0.0,1.0,,1.0
cricket-t20i-2020-02-28-1173059,2020-02-28,2020,1,T20I,England,Pakistan,13.0,2.0,0.0,1.0,10.0,0.0,2.0,,1.0
cricket-t20i-2020-03-01-1173062,2020-03-01,2020,1,T20I,Pakistan,South Africa,17.0,2.0,0.0,1.0,12.0,0.0,,,1.0
cricket-odi-2021-01-20-1244843,2021-01-20,2021,1,ODI,South Africa,Pakistan,10.0,0.0,0.0,2.0,1.0,0.0,,,1.0
cricket-odi-2021-01-23-1244844,2021-01-23,2021,1,ODI,South Africa,Pakistan,3.0,0.0,0.0,2.0,0.0,0.0,,,1.0
cricket-odi-2021-07-07-1267325,2021-07-07,2021,1,ODI,Pakistan,West Indies,51.0,5.0,0.0,1.0,36.0,0.0,,,1.0
cricket-odi-2021-07-09-1267326,2021-07-09,2021,1,ODI,Pakistan,West Indies,63.0,6.0,0.0,1.0,37.0,0.0,,,1.0
cricket-odi-2021-07-12-1267327,2021-07-12,2021,1,ODI,Pakistan,West Indies,39.0,4.0,0.0,1.0,25.0,0.0,,,1.0
cricket-odi-2021-07-15-1267328,2021-07-15,2021,1,ODI,West Indies,Pakistan,22.0,3.0,0.0,1.0,19.0,0.0,2.0,,1.0
cricket-odi-2021-07-18-1267329,2021-07-18,2021,1,ODI,Pakistan,West Indies,59.0,5.0,0.0,1.0,39.0,0.0,2.0,2.0,1.0
cricket-odi-2021-11-08-1288209,2021-11-08,2021,1,ODI,West Indies,Pakistan,35.0,4.0,0.0,1.0,28.0,0.0,1.0,,1.0
cricket-odi-2021-11-11-1288210,2021-11-11,2021,1,ODI,West Indies,Pakistan,46.0,1.0,0.0,1.0,17.0,0.0,3.0,,1.0
cricket-odi-2021-11-14-1288211,2021-11-14,2021,1,ODI,Pakistan,West Indies,88.0,8.0,0.0,1.0,58.0,0.0,1.0,,1.0
cricket-odi-2021-11-21-1286901,2021-11-21,2021,1,ODI,Pakistan,Bangladesh,40.0,3.0,0.0,1.0,22.0,0.0,1.0,1.0,1.0
cricket-odi-2021-11-27-1286915,2021-11-27,2021,1,ODI,Pakistan,Zimbabwe,39.0,2.0,0.0,1.0,19.0,0.0,1.0,,1.0
cricket-t20i-2021-01-29-1244846,2021-01-29,2021,1,T20I,Pakistan,South Africa,26.0,1.0,0.0,3.0,21.0,0.0,,1.0,1.0
cricket-t20i-2021-01-31-1244847,2021-01-31,2021,1,T20I,South Africa,Pakistan,7.0,0.0,0.0,3.0,1.0,0.0,1.0,,1.0
cricket-t20i-2021-02-03-1244848,2021-02-03,2021,1,T20I,Pakistan,South Africa,4.0,0.0,0.0,3.0,0.0,0.0,,,1.0
cricket-t20i-2021-06-30-1267322,2021-06-30,2021,1,T20I,West Indies,Pakistan,21.0,0.0,0.0,3.0,9.0,0.0,,,1.0
cricket-t20i-2021-07-04-1267324,2021-07-04,2021,1,T20I,Pakistan,West Indies,15.0,3.0,0.0,1.0,18.0,0.0,,,1.0
cricket-odi-2022-03-21-1243927,2022-03-21,2022,1,ODI,West Indies,Pakistan,43.0,5.0,0.0,1.0,37.0,0.0,1.0,,1.0
cricket-odi-2022-03-26-1243933,2022-03-26,2022,1,ODI,New Zealand,Pakistan,45.0,3.0,0.0,1.0,29.0,1.0,,1.0,1.0
cricket-odi-2022-06-01-1310984,2022-06-01,2022,1,ODI,Sri Lanka,Pakistan,28.0,2.0,0.0,1.0,14.0,0.0,1.0,,1.0
cricket-odi-2022-06-03-1310985,2022-06-03,2022,1,ODI,Pakistan,Sri Lanka,100.0,3.0,0.0,1.0,56.0,0.0,,,1.0
