game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2013_SEASON_TOTAL,,2013,1,XLEAGUE,,,62.0,4.8,19.0,2.0,295.0
FOOTBALL_XLEAGUE_2015_SEASON_TOTAL,,2015,1,XLEAGUE,,,69.0,3.8,19.0,3.0,264.0
