game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_CFL_2022_W1_SSK,,2022,1,CFL,,,0.0,92.0,4.0
SYNTHETIC_CFL_2022_W3_SSK,,2022,3,CFL,,,0.0,12.0,1.0
6259,2022-09-04,2022,13,CFL,WPG,SSK,0.0,88.0,5.0
6264,2022-09-10,2022,14,CFL,SSK,WPG,0.0,30.0,3.0
6266,2022-09-16,2022,15,CFL,EDM,SSK,1.0,54.0,3.0
6272,2022-09-30,2022,17,CFL,SSK,WPG,0.0,10.0,1.0
6276,2022-10-07,2022,18,CFL,SSK,HAM,0.0,14.0,2.0
6287,2022-10-22,2022,20,CFL,CGY,SSK,1.0,30.0,2.0
9889310,2023-07-28,2023,8,CFL,HAM,OTT,0.0,14.0,1.0
9889317,2023-08-06,2023,9,CFL,OTT,SSK,0.0,38.0,4.0
9889321,2023-08-13,2023,10,CFL,OTT,TOR,0.0,17.0,2.0
9889324,2023-08-19,2023,11,CFL,MTL,OTT,0.0,41.0,3.0
9889329,2023-08-27,2023,12,CFL,OTT,EDM,0.0,51.0,3.0
9889334,2023-09-08,2023,14,CFL,HAM,OTT,0.0,64.0,2.0
9889341,2023-09-16,2023,15,CFL,OTT,BC,0.0,32.0,3.0
9889342,2023-09-22,2023,16,CFL,SSK,OTT,0.0,11.0,1.0
9889348,2023-09-30,2023,17,CFL,MTL,OTT,0.0,36.0,4.0
9889353,2023-10-09,2023,18,CFL,OTT,MTL,0.0,25.0,1.0
9889357,2023-10-14,2023,19,CFL,OTT,TOR,0.0,7.0,1.0
9889363,2023-10-28,2023,21,CFL,TOR,OTT,0.0,15.0,2.0
