game_id,date,season,week,league,away,home,def_sacks,def_tackles,gp,punt_no,punt_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,0.5,7.0,7.0,7.0,262.0
