game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2022-09-10-1333920,2022-09-10,2022,1,T20I,Cook Islands,Fiji,7.0,0.0,0.0,7.0,4.0,0.0,24.0,0.0,0.0,32.0,2.0,0.0,,1.0
cricket-t20i-2022-09-11-1333923,2022-09-11,2022,1,T20I,Samoa,Fiji,7.0,0.0,0.0,2.0,6.0,0.0,24.0,0.0,0.0,24.0,2.0,4.0,,1.0
cricket-t20i-2022-09-13-1333925,2022-09-13,2022,1,T20I,Vanuatu,Fiji,17.0,2.0,0.0,2.0,19.0,1.0,24.0,0.0,0.0,34.0,2.0,1.0,,1.0
cricket-t20i-2022-09-14-1333927,2022-09-14,2022,1,T20I,Fiji,Cook Islands,16.0,0.0,0.0,3.0,10.0,0.0,18.0,0.0,0.0,21.0,1.0,0.0,,1.0
cricket-t20i-2022-09-15-1333928,2022-09-15,2022,1,T20I,Fiji,Samoa,26.0,1.0,0.0,8.0,35.0,3.0,24.0,0.0,0.0,10.0,3.0,2.0,,1.0
cricket-t20i-2026-05-08-1532638,2026-05-08,2026,1,T20I,Vanuatu,Fiji,23.0,1.0,0.0,3.0,12.0,0.0,18.0,0.0,0.0,25.0,1.0,1.0,1.0,1.0
cricket-t20i-2026-05-10-1532644,2026-05-10,2026,1,T20I,Fiji,Japan,10.0,0.0,0.0,2.0,2.0,0.0,12.0,0.0,0.0,16.0,1.0,0.0,,1.0
