game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2017-jYQJ8EW5GR,,2017,1,MLS,,,0.0,0.0,36.0721,29.2584,0.0,6.0,1.7621,0.0,1.4158,0.0,0.1429,0.0,92.0,0.8421,19.0,2.1786,11.4664,0.0,1.0,0.0,7.0,0.0,0.0,0.0,4.2379,0.0,0.0,0.7274,0.0
soccer-uslc-2017-kRQaW3L5KZ,,2017,1,USLC,,,0.0,-0.0579,43.0116,33.8328,0.0,26.0,-3.2367,0.0,0.8893,0.0,0.1481,1.0,2249.0,0.6758,842.0,15.5702,1.8492,0.0,79.0,0.0,108.0,0.0,0.0579,0.0,29.2367,0.0,0.0579,0.6573,0.0
soccer-mls-2018-jYQJ8EW5GR,,2018,1,MLS,,,0.0,0.0,38.1441,25.9938,0.0,10.0,0.3801,0.0,1.0395,0.0,0.1538,0.0,428.0,0.7841,176.0,-1.3402,-0.7615,0.0,15.0,0.0,26.0,0.0,0.0,0.0,9.6199,0.0,0.0,0.7917,0.0
soccer-uslc-2019-KAqBvpmqbg,,2019,1,USLC,,,0.0,0.0,42.1845,34.4853,0.0,28.0,3.2522,0.0,1.1314,0.0,0.0455,0.0,1571.0,0.7092,643.0,30.9625,4.8153,0.0,59.0,0.0,88.0,0.0,0.0,0.0,24.7478,0.0,0.0,0.661,0.0
soccer-usl1-2021-gpMO1Pyqzy,,2021,1,USL1,,,0.0,0.0,34.4444,27.6665,0.0,6.0,1.2375,0.0,1.2598,0.0,0.1429,0.0,387.0,0.8333,102.0,8.146,7.9863,0.0,8.0,0.0,14.0,0.0,0.0,0.0,4.7625,0.0,0.0,0.7535,0.0
soccer-mls-2022-19vQ2095K6,,2022,1,MLS,,,0.0,0.0,39.3365,31.4733,0.0,8.0,0.8375,0.0,1.1169,0.0,0.1176,0.0,399.0,0.6889,90.0,-0.7806,-0.8673,0.0,9.0,0.0,17.0,0.0,0.0,0.0,7.1625,0.0,0.0,0.6976,0.0
soccer-mlsnp-2022-gpMO1Pyqzy,,2022,1,MLSNP,,,0.0,0.0,28.6044,19.0269,0.0,3.0,-0.5395,0.0,0.8476,0.0,0.0,0.0,97.0,0.9032,31.0,0.625,2.0161,0.0,4.0,0.0,7.0,0.0,0.0,0.0,3.5395,0.0,0.0,0.8831,0.0
soccer-mls-2023-19vQ2095K6,,2023,1,MLS,,,0.0,0.0,39.1428,31.4481,0.0,16.0,0.9951,0.0,1.0663,0.0,0.14,0.0,1083.0,0.7165,381.0,8.4887,2.228,0.0,33.0,0.0,50.0,0.0,0.0,0.0,15.0049,0.0,0.0,0.6943,0.0
soccer-mls-2024-19vQ2095K6,,2024,1,MLS,,,0.0,0.0,29.0091,20.7785,0.0,1.0,0.0002,0.0,1.0002,0.0,0.0,0.0,103.0,0.9268,41.0,3.8121,9.2978,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.9998,0.0,0.0,0.8339,0.0
soccer-mls-2025-0KPqjA456v,,2025,1,MLS,,,0.0,0.0,39.1191,31.861,0.0,13.0,5.1343,0.0,1.6527,0.0,0.1154,0.0,638.0,0.6893,177.0,-0.0043,-0.0024,0.0,13.0,0.0,26.0,0.0,0.0,0.0,7.8657,0.0,0.0,0.6893,0.0
soccer-mls-2026-0KPqjA456v,,2026,1,MLS,,,0.0,0.0,44.9202,36.3515,0.0,0.0,-0.7849,0.0,0.0,0.0,0.5,0.0,24.0,0.8,10.0,1.2552,12.5524,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.7849,0.0,0.0,0.6745,0.0
