game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,12.0,4.0,,9.0,,10.0,21.0,15.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,1.0,6.0,41.0,4.0,1.0,10.0,22.0,1.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,4.0,3.0,29.0,6.0,16.0,7.0,43.0,6.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,14.0,4.0,31.0,10.0,29.0,18.0,130.0,10.0
