game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-06-DAL-ATX,2023-05-06,2023,2,AUDL,DALLAS LEGION,AUSTIN SOL,,,8.0,2.0,1.0,4.0,,3.0,4.0,1.0,55.0,-5.0
2023-05-13-HTX-DAL,2023-05-13,2023,3,AUDL,HOUSTON HAVOC,DALLAS LEGION,,,5.0,3.0,,1.0,,1.0,4.0,1.0,81.0,18.0
2023-05-28-ATX-DAL,2023-05-28,2023,5,AUDL,AUSTIN SOL,DALLAS LEGION,,2.0,5.0,5.0,,,,1.0,5.0,,52.0,14.0
2023-06-03-DAL-HTX,2023-06-03,2023,6,AUDL,DALLAS LEGION,HOUSTON HAVOC,,1.0,9.0,7.0,,3.0,,,7.0,,134.0,32.0
2023-06-09-CAR-DAL,2023-06-09,2023,7,AUDL,CAROLINA FLYERS,DALLAS LEGION,,,3.0,3.0,1.0,1.0,1.0,,3.0,,44.0,17.0
2023-06-17-DAL-ATL,2023-06-17,2023,8,AUDL,DALLAS LEGION,ATLANTA HUSTLE,,,8.0,4.0,1.0,4.0,,,4.0,,241.0,3.0
2023-06-24-ATL-DAL,2023-06-24,2023,9,AUDL,ATLANTA HUSTLE,DALLAS LEGION,,1.0,6.0,3.0,,3.0,1.0,,3.0,,169.0,36.0
2023-07-01-DAL-ATX,2023-07-01,2023,10,AUDL,DALLAS LEGION,AUSTIN SOL,,,1.0,1.0,,,,,1.0,,5.0,-4.0
2023-07-15-HTX-DAL,2023-07-15,2023,12,AUDL,HOUSTON HAVOC,DALLAS LEGION,3.0,,17.0,14.0,,2.0,1.0,,15.0,1.0,255.0,24.0
2023-07-22-DAL-HTX,2023-07-22,2023,13,AUDL,DALLAS LEGION,HOUSTON HAVOC,,,14.0,9.0,0.0,4.0,2.0,,9.0,,273.0,-10.0
2023-07-25-DAL-CAR,2023-07-25,2023,13,AUDL,DALLAS LEGION,CAROLINA FLYERS,,1.0,,,,,,,,,,
