game_id,date,season,week,league,away,home,blocks,catches,completions,goals,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-07-21-MAD-CHI,2023-07-21,2023,13,,MAD,CHI,1.0,4.0,4.0,1.0,5.0,1.0,28.0,8.0
