game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2023-08-26-1391651,2023-08-26,2023,1,T20I,Singapore,Myanmar,4.0,0.0,0.0,7.0,0.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2024-10-27-1456127,2024-10-27,2024,1,T20I,Myanmar,Singapore,3.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2024-11-08-1456859,2024-11-08,2024,1,T20I,Myanmar,Mongolia,,,,,,,6.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0
