game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-t20i-2024-12-06-1462877,2024-12-06,2024,1,T20I,Panama,Suriname,1.0,0.0,1.0,8.0,1.0,0.0,2.0,,1.0
cricket-t20i-2024-12-07-1462883,2024-12-07,2024,1,T20I,Cayman Islands,Panama,35.0,2.0,0.0,2.0,21.0,0.0,,2.0,1.0
cricket-t20i-2024-12-08-1462884,2024-12-08,2024,1,T20I,Panama,Bermuda,1.0,0.0,0.0,2.0,0.0,0.0,,,1.0
cricket-t20i-2024-12-10-1462891,2024-12-10,2024,1,T20I,Panama,Argentina,16.0,0.0,0.0,5.0,8.0,0.0,1.0,,1.0
cricket-t20i-2024-12-12-1462896,2024-12-12,2024,1,T20I,Panama,Brazil,7.0,1.0,0.0,3.0,9.0,0.0,,,1.0
cricket-t20i-2024-12-14-1462902,2024-12-14,2024,1,T20I,Panama,Belize,4.0,0.0,0.0,1.0,2.0,0.0,1.0,,1.0
cricket-t20i-2024-12-15-1462907,2024-12-15,2024,1,T20I,Panama,Mexico,3.0,0.0,0.0,1.0,3.0,0.0,,,1.0
cricket-t20i-2025-04-17-1481296,2025-04-17,2025,1,T20I,Panama,Turks and Caicos Island,16.0,2.0,0.0,3.0,15.0,0.0,1.0,,1.0
cricket-t20i-2025-04-18-1481297,2025-04-18,2025,1,T20I,Costa Rica,Panama,19.0,2.0,1.0,3.0,28.0,1.0,,,1.0
cricket-t20i-2025-04-19-1481300,2025-04-19,2025,1,T20I,Panama,Mexico,23.0,2.0,0.0,3.0,15.0,0.0,,,1.0
