game_id,date,season,week,league,away,home,fumbles,fumbles_lost,games_played,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,pr_avg,pr_tds,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards,rushing_yards_per_game,total_yards,yards_per_game
FOOTBALL_NAL_2021_jersey-flight_SEASON_TOTAL,2021-12-31,,0,,,JERSEY FLIGHT,0.0,0.0,98.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,11.0,8.3,30.0,11.0,384.0,48.0,46.0,5.8,1.5,5.0,11.0,5.0,16.0,2.0,399.0,49.9
