game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_W1_MTL,,,1,CFL,,,,0.0,10.0,1.0,,,,
SYNTHETIC_CFL_W2_MTL,,,2,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_W3_MTL,,,3,CFL,,,,1.0,75.0,2.0,,,,
SYNTHETIC_CFL_W4_MTL,,,4,CFL,,,,0.0,17.0,3.0,,,,
SYNTHETIC_CFL_W6_MTL,,,6,CFL,,,,0.0,51.0,2.0,,,,
SYNTHETIC_CFL_W7_MTL,,,7,CFL,,,,0.0,40.0,3.0,,,,
SYNTHETIC_CFL_W9_MTL,,,9,CFL,,,,0.0,5.0,1.0,,,,
SYNTHETIC_CFL_W10_MTL,,,10,CFL,,,,0.0,50.0,2.0,,,,
SYNTHETIC_CFL_W11_MTL,,,11,CFL,,,,1.0,74.0,3.0,,,,
SYNTHETIC_CFL_W13_MTL,,,13,CFL,,,,0.0,16.0,2.0,,,,
SYNTHETIC_CFL_W14_MTL,,,14,CFL,,,,0.0,15.0,1.0,,,,
SYNTHETIC_CFL_W16_MTL,,,16,CFL,,,,0.0,46.0,5.0,,,,
SYNTHETIC_CFL_W17_MTL,,,17,CFL,,,,0.0,21.0,2.0,,,,
SYNTHETIC_CFL_W19_MTL,,,19,CFL,,,,0.0,12.0,2.0,,,,
SYNTHETIC_CFL_W20_MTL,,,20,CFL,,,,0.0,30.0,3.0,,,,
SYNTHETIC_CFL_2023_W1_MTL,,2023,1,CFL,,,,0.0,62.0,2.0,,,,
SYNTHETIC_CFL_2023_W3_MTL,,2023,3,CFL,,,,0.0,94.0,6.0,,,,
SYNTHETIC_CFL_2023_W4_MTL,,2023,4,CFL,,,,0.0,129.0,6.0,,,,
SYNTHETIC_CFL_2023_W5_MTL,,2023,5,CFL,,,,0.0,49.0,5.0,0.0,17.0,,
SYNTHETIC_CFL_2023_W6_MTL,,2023,6,CFL,,,,0.0,64.0,6.0,0.0,7.0,,
SYNTHETIC_CFL_2023_W8_MTL,,2023,8,CFL,,,,0.0,71.0,5.0,,,,
SYNTHETIC_CFL_2023_W15_MTL,,2023,15,CFL,,,,0.0,4.0,3.0,,,,
SYNTHETIC_CFL_2023_W16_MTL,,2023,16,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2023_W17_MTL,,2023,17,CFL,,,,0.0,22.0,3.0,,,,
SYNTHETIC_CFL_2024_W1_MTL,,2024,1,CFL,,,0.0,0.0,30.0,2.0,,,0.0,1.0
SYNTHETIC_CFL_2024_W2_MTL,,2024,2,CFL,,,,0.0,89.0,6.0,,,,
SYNTHETIC_CFL_2024_W3_MTL,,2024,3,CFL,,,,0.0,116.0,8.0,,,,
SYNTHETIC_CFL_2024_W4_MTL,,2024,4,CFL,,,,0.0,33.0,6.0,,,,
SYNTHETIC_CFL_2024_W5_MTL,,2024,5,CFL,,,,1.0,20.0,4.0,,,,
SYNTHETIC_CFL_2024_W15_MTL,,2024,15,CFL,,,,0.0,71.0,8.0,,,,
SYNTHETIC_CFL_2024_W16_MTL,,2024,16,CFL,,,,0.0,26.0,2.0,,,,
SYNTHETIC_CFL_2024_W17_MTL,,2024,17,CFL,,,,0.0,40.0,5.0,,,,
SYNTHETIC_CFL_2024_W19_MTL,,2024,19,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2024_W20_MTL,,2024,20,CFL,,,,0.0,27.0,3.0,,,,
SYNTHETIC_CFL_2024_W21_MTL,,2024,21,CFL,,,,0.0,34.0,2.0,,,,
SYNTHETIC_CFL_2025_W1_EDM,,2025,1,CFL,,,,,8.0,2.0,,,,
SYNTHETIC_CFL_2025_W3_EDM,,2025,3,CFL,,,,1.0,48.0,2.0,,,,
SYNTHETIC_CFL_2025_W4_EDM,,2025,4,CFL,,,,1.0,115.0,5.0,0.0,14.0,,
SYNTHETIC_CFL_2025_W5_EDM,,2025,5,CFL,,,,0.0,14.0,2.0,,,,
SYNTHETIC_CFL_2025_W6_EDM,,2025,6,CFL,,,,0.0,5.0,1.0,,,,
SYNTHETIC_CFL_2025_W8_EDM,,2025,8,CFL,,,,1.0,69.0,2.0,,,,
SYNTHETIC_CFL_2025_W9_EDM,,2025,9,CFL,,,,0.0,42.0,2.0,,,,
SYNTHETIC_CFL_2025_W10_EDM,,2025,10,CFL,,,,2.0,45.0,5.0,,,,
SYNTHETIC_CFL_2025_W11_EDM,,2025,11,CFL,,,,0.0,33.0,4.0,,,,
SYNTHETIC_CFL_2025_W12_EDM,,2025,12,CFL,,,,0.0,18.0,2.0,,,,
SYNTHETIC_CFL_2025_W13_EDM,,2025,13,CFL,,,,0.0,37.0,1.0,,,,
SYNTHETIC_CFL_2025_W14_EDM,,2025,14,CFL,,,,1.0,48.0,5.0,,,,
SYNTHETIC_CFL_2025_W15_EDM,,2025,15,CFL,,,,1.0,61.0,5.0,,,,
SYNTHETIC_CFL_2025_W16_EDM,,2025,16,CFL,,,,,35.0,5.0,,,,
SYNTHETIC_CFL_2025_W17_EDM,,2025,17,CFL,,,,0.0,89.0,4.0,,,,
SYNTHETIC_CFL_2025_W19_EDM,,2025,19,CFL,,,,0.0,69.0,3.0,,,,
SYNTHETIC_CFL_2025_W20_EDM,,2025,20,CFL,,,,0.0,47.0,4.0,,,,
SYNTHETIC_CFL_2025_W21_EDM,,2025,21,CFL,,,,0.0,37.0,3.0,,,,
