game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,7.0,6.0,36.0,5.0,23.0,8.0,61.0,10.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,3.0,3.0,10.0,5.0,9.0,5.0,41.0,6.0
