game_id,date,season,week,league,away,home,interceptions_lost,lost_fumbles,passing_tds,passing_yards,rushing_tds,rushing_yards
SYNTHETIC_USFL_2023_W1_MAULERS,2023-04-16,2023,1,USFL,BREAKERS,MAULERS,0.0,,0.0,58.0,0.0,5.0
SYNTHETIC_USFL_2023_W2_MAULERS,2023-04-23,2023,2,USFL,MAULERS,GENERALS,1.0,2.0,0.0,54.0,0.0,-6.0
SYNTHETIC_USFL_2023_W6_MAULERS,2023-05-20,2023,6,USFL,SHOWBOATS,MAULERS,2.0,,,98.0,,8.0
SYNTHETIC_CFL_2025_W11_MTL,2025-08-16,2025,11,CFL,MTL,BC,1.0,,1.0,211.0,,
SYNTHETIC_CFL_2025_W12_MTL,2025-08-21,2025,12,CFL,WPG,MTL,2.0,,1.0,198.0,0.0,6.0
SYNTHETIC_CFL_2025_W14_MTL,2025-09-06,2025,14,CFL,HAM,MTL,1.0,,0.0,138.0,0.0,11.0
