game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2017-KAqBN0Vqbg,,2017,1,MLS,,,0.0,0.0,63.3682,61.3333,0.0,2.0,0.1097,0.0,1.058,0.0,0.6667,0.0,36.0,0.3333,9.0,-0.42,-4.6667,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.8903,0.0,0.0,0.38,0.0
soccer-uslc-2017-0OlMlzRqLz,,2017,1,USLC,,,0.0,0.0,45.1966,37.8645,0.0,10.0,-0.2872,0.0,0.9721,0.0,0.1471,0.0,773.0,0.6101,218.0,1.132,0.5193,0.0,23.0,0.0,34.0,0.0,0.0,0.0,10.2872,0.0,0.0,0.6049,0.0
soccer-uslc-2018-4wM4lGgMjB,,2018,1,USLC,,,0.0,-0.1097,39.4573,31.0695,0.0,48.0,3.2333,0.0,1.0722,0.0,0.1034,1.0,3224.0,0.6913,1124.0,18.9026,1.6817,0.0,93.0,0.0,145.0,0.0,0.1097,0.0,44.7667,0.0,0.1097,0.6745,0.0
soccer-uslc-2019-4wM4lGgMjB,,2019,1,USLC,,,0.0,-0.0267,39.176,30.2824,0.0,33.0,-4.1376,0.0,0.8886,0.0,0.1385,1.0,2921.0,0.7044,998.0,20.5916,2.0633,0.0,96.0,0.0,130.0,0.0,0.0267,0.0,37.1376,0.0,0.0267,0.6838,0.0
soccer-uslc-2020-4wM4lGgMjB,,2020,1,USLC,,,0.0,0.0,33.3869,26.5605,0.0,20.0,0.7548,0.0,1.0392,0.0,0.1695,0.0,1411.0,0.7418,368.0,1.6085,0.4371,0.0,38.0,0.0,59.0,0.0,0.0,0.0,19.2452,0.0,0.0,0.7375,0.0
soccer-uslc-2021-0Oq62Dgq6D,,2021,1,USLC,,,0.0,0.0,43.139,36.094,0.0,36.0,-3.9235,0.0,0.9017,0.0,0.1626,0.0,3071.0,0.6202,840.0,1.9295,0.2297,0.0,84.0,0.0,123.0,0.0,0.0,0.0,39.9235,0.0,0.0,0.6179,0.0
soccer-uslc-2022-0Oq62Dgq6D,,2022,1,USLC,,,0.0,0.0,40.9309,33.2875,0.0,34.0,0.9831,0.0,1.0298,0.0,0.17,0.0,2875.0,0.6414,764.0,-17.0068,-2.226,0.0,65.0,0.0,100.0,0.0,0.0,0.0,33.0169,0.0,0.0,0.6636,0.0
soccer-uslc-2023-0Oq62Dgq6D,,2023,1,USLC,,,0.0,0.0,38.0905,29.7859,0.0,35.0,5.2295,0.0,1.1757,0.0,0.1509,0.0,2476.0,0.6968,752.0,-15.1423,-2.0136,0.0,69.0,0.0,106.0,0.0,0.0,0.0,29.7705,0.0,0.0,0.7169,0.0
soccer-uslc-2024-0Oq62Dgq6D,,2024,1,USLC,,,0.0,-0.0239,29.9983,20.4936,0.0,41.0,5.0369,0.0,1.1401,0.0,0.1732,1.0,3454.0,0.7886,1263.0,-22.6671,-1.7947,0.0,80.0,0.0,127.0,0.0,0.0239,0.0,35.9631,0.0,0.0239,0.8065,0.0
soccer-uslc-2025-0Oq62Dgq6D,,2025,1,USLC,,,0.0,-0.2559,26.2845,18.1868,0.0,22.0,1.011,0.0,1.0482,0.0,0.1549,1.0,1675.0,0.8428,719.0,-11.933,-1.6597,0.0,47.0,0.0,71.0,0.0,0.2559,0.0,20.989,0.0,0.2559,0.8594,0.0
soccer-uslc-2026-e7MzZbKMr0,,2026,1,USLC,,,0.0,0.0,47.0437,40.5287,0.0,6.0,1.1702,0.0,1.2423,0.0,0.3333,0.0,495.0,0.5,126.0,-10.1147,-8.0275,0.0,6.0,0.0,12.0,0.0,0.0,0.0,4.8298,0.0,0.0,0.5803,0.0
