game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2005_SEASON_TOTAL,,2005,1,XLEAGUE,,,15.0,12.9,37.0,2.0,194.0
FOOTBALL_XLEAGUE_2010_SEASON_TOTAL,,2010,1,XLEAGUE,,,18.0,14.7,26.0,2.0,265.0
