game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2019-05-25-1178996,2019-05-25,2019,1,T20I,Germany,Italy,7.0,0.0,0.0,5.0,4.0,0.0,24.0,0.0,0.0,20.0,2.0,0.0,1.0
cricket-t20i-2019-06-16-1185185,2019-06-16,2019,1,T20I,Guernsey,Italy,3.0,1.0,0.0,7.0,5.0,0.0,24.0,0.0,0.0,31.0,1.0,0.0,1.0
cricket-t20i-2019-06-19-1185192,2019-06-19,2019,1,T20I,Italy,Jersey,2.0,0.0,0.0,8.0,0.0,0.0,24.0,0.0,0.0,23.0,2.0,0.0,1.0
cricket-t20i-2019-06-20-1189744,2019-06-20,2019,1,T20I,Denmark,Italy,5.0,0.0,1.0,9.0,5.0,0.0,12.0,0.0,0.0,20.0,0.0,0.0,1.0
