game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2022-09-10-1333921,2022-09-10,2022,1,T20I,Samoa,Vanuatu,11.0,1.0,0.0,8.0,10.0,0.0,12.0,0.0,0.0,10.0,0.0,0.0,,,1.0
cricket-t20i-2022-09-11-1333923,2022-09-11,2022,1,T20I,Samoa,Fiji,5.0,1.0,0.0,6.0,6.0,0.0,24.0,0.0,0.0,13.0,1.0,0.0,,,1.0
cricket-t20i-2022-09-13-1333924,2022-09-13,2022,1,T20I,Samoa,Cook Islands,15.0,1.0,0.0,5.0,18.0,1.0,24.0,0.0,0.0,22.0,1.0,1.0,1.0,1.0,1.0
cricket-t20i-2022-09-14-1333926,2022-09-14,2022,1,T20I,Samoa,Vanuatu,2.0,0.0,0.0,7.0,1.0,0.0,24.0,0.0,0.0,21.0,0.0,0.0,,1.0,1.0
cricket-t20i-2022-09-15-1333928,2022-09-15,2022,1,T20I,Fiji,Samoa,4.0,0.0,0.0,6.0,4.0,0.0,18.0,0.0,0.0,25.0,1.0,2.0,,,1.0
cricket-t20i-2024-08-17-1444953,2024-08-17,2024,1,T20I,Fiji,Samoa,,,,,,,12.0,0.0,0.0,8.0,1.0,0.0,,,1.0
cricket-t20i-2024-08-19-1444954,2024-08-19,2024,1,T20I,Samoa,Cook Islands,32.0,1.0,1.0,5.0,42.0,2.0,12.0,0.0,0.0,15.0,0.0,0.0,,,1.0
cricket-t20i-2024-08-20-1444956,2024-08-20,2024,1,T20I,Samoa,Vanuatu,21.0,1.0,0.0,6.0,16.0,0.0,,,,,,,,,1.0
cricket-t20i-2024-08-21-1444958,2024-08-21,2024,1,T20I,Samoa,Fiji,18.0,3.0,0.0,1.0,16.0,0.0,,,,,,,1.0,,1.0
cricket-t20i-2024-08-23-1444961,2024-08-23,2024,1,T20I,Samoa,Cook Islands,22.0,4.0,0.0,1.0,31.0,1.0,23.0,0.0,0.0,29.0,1.0,1.0,,,1.0
cricket-t20i-2024-08-24-1444963,2024-08-24,2024,1,T20I,Samoa,Vanuatu,15.0,0.0,0.0,3.0,7.0,0.0,24.0,0.0,0.0,26.0,1.0,3.0,2.0,,1.0
cricket-t20i-2025-07-18-1494091,2025-07-18,2025,1,T20I,Singapore,Samoa,12.0,2.0,0.0,5.0,9.0,0.0,24.0,0.0,0.0,17.0,1.0,2.0,,,1.0
cricket-t20i-2025-07-19-1494093,2025-07-19,2025,1,T20I,Hong Kong,Samoa,32.0,3.0,0.0,6.0,39.0,2.0,24.0,0.0,0.0,16.0,0.0,1.0,,1.0,1.0
cricket-t20i-2025-07-20-1494095,2025-07-20,2025,1,T20I,Samoa,Malaysia,1.0,0.0,0.0,5.0,0.0,0.0,,,,,,,,,1.0
cricket-t20i-2025-07-22-1494097,2025-07-22,2025,1,T20I,Samoa,Singapore,25.0,3.0,0.0,6.0,34.0,2.0,22.0,0.0,0.0,20.0,0.0,1.0,1.0,,1.0
cricket-t20i-2025-07-23-1494098,2025-07-23,2025,1,T20I,Samoa,Hong Kong,5.0,0.0,0.0,5.0,1.0,0.0,18.0,0.0,0.0,22.0,2.0,1.0,,,1.0
cricket-t20i-2025-07-24-1494100,2025-07-24,2025,1,T20I,Samoa,Malaysia,15.0,0.0,1.0,4.0,35.0,5.0,19.0,0.0,0.0,35.0,0.0,1.0,,,1.0
cricket-t20i-2025-10-08-1503450,2025-10-08,2025,1,T20I,Samoa,Oman,4.0,0.0,0.0,6.0,0.0,0.0,18.0,0.0,0.0,29.0,1.0,3.0,,,1.0
cricket-t20i-2025-10-09-1503455,2025-10-09,2025,1,T20I,Papua New Guinea,Samoa,16.0,1.0,1.0,6.0,11.0,0.0,24.0,0.0,0.0,17.0,1.0,0.0,,1.0,1.0
cricket-t20i-2025-10-12-1503461,2025-10-12,2025,1,T20I,Japan,Samoa,15.0,0.0,0.0,4.0,17.0,2.0,24.0,0.0,0.0,30.0,2.0,2.0,,,1.0
cricket-t20i-2025-10-15-1503465,2025-10-15,2025,1,T20I,United Arab Emirates,Samoa,24.0,4.0,1.0,8.0,41.0,2.0,24.0,0.0,0.0,40.0,0.0,1.0,,,1.0
cricket-t20i-2025-10-16-1503468,2025-10-16,2025,1,T20I,Samoa,Qatar,6.0,0.0,0.0,5.0,3.0,0.0,18.0,0.0,0.0,26.0,1.0,2.0,,,1.0
cricket-t20i-2025-10-17-1503470,2025-10-17,2025,1,T20I,Nepal,Samoa,20.0,0.0,0.0,6.0,9.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,,,1.0
cricket-t20i-2026-05-09-1532640,2026-05-09,2026,1,T20I,Indonesia,Samoa,,,,,,,24.0,0.0,0.0,22.0,0.0,0.0,,,1.0
cricket-t20i-2026-05-10-1532643,2026-05-10,2026,1,T20I,Samoa,Philippines,5.0,1.0,0.0,5.0,7.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,,,1.0
cricket-t20i-2026-05-12-1532646,2026-05-12,2026,1,T20I,Vanuatu,Samoa,,,,,,,18.0,0.0,0.0,20.0,1.0,1.0,,,1.0
