game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,fielding_runouts,match_played
cricket-odi-2011-08-25-483126,2011-08-25,2011,1,ODI,Ireland,England,8.0,0.0,0.0,3.0,1.0,0.0,,,1.0
cricket-tests-2012-08-02-534226,2012-08-02,2012,1,TESTS,England,South Africa,104.0,4.0,0.0,6.0,34.0,0.0,1.0,,1.0
cricket-tests-2012-08-16-534227,2012-08-16,2012,1,TESTS,England,South Africa,48.0,2.0,0.0,5.0,14.0,0.0,1.0,,1.0
cricket-odi-2013-09-03-566940,2013-09-03,2013,1,ODI,Ireland,England,42.0,3.0,0.0,3.0,25.0,0.0,,,1.0
cricket-odi-2014-12-07-750669,2014-12-07,2014,1,ODI,Sri Lanka,England,109.0,6.0,0.0,3.0,90.0,2.0,,,1.0
cricket-odi-2014-12-10-750671,2014-12-10,2014,1,ODI,Sri Lanka,England,90.0,5.0,0.0,3.0,68.0,1.0,,,1.0
cricket-odi-2014-12-13-750673,2014-12-13,2014,1,ODI,Sri Lanka,England,12.0,1.0,0.0,3.0,10.0,0.0,1.0,,1.0
cricket-odi-2014-12-16-750675,2014-12-16,2014,1,ODI,Sri Lanka,England,4.0,0.0,0.0,5.0,2.0,0.0,,,1.0
cricket-odi-2015-01-16-754751,2015-01-16,2015,1,ODI,Australia,England,2.0,0.0,0.0,2.0,0.0,0.0,,,1.0
cricket-odi-2015-01-20-754753,2015-01-20,2015,1,ODI,England,India,63.0,4.0,1.0,3.0,56.0,0.0,1.0,,1.0
cricket-odi-2015-01-23-754755,2015-01-23,2015,1,ODI,Australia,England,14.0,0.0,0.0,3.0,5.0,0.0,,1.0,1.0
cricket-odi-2015-01-30-754759,2015-01-30,2015,1,ODI,England,India,122.0,4.0,0.0,3.0,82.0,0.0,,,1.0
cricket-odi-2015-02-01-754761,2015-02-01,2015,1,ODI,Australia,England,18.0,0.0,0.0,3.0,4.0,0.0,3.0,,1.0
cricket-odi-2015-02-14-656401,2015-02-14,2015,1,ODI,Australia,England,90.0,11.0,1.0,6.0,98.0,2.0,,,1.0
cricket-odi-2015-02-20-656415,2015-02-20,2015,1,ODI,New Zealand,England,2.0,0.0,0.0,6.0,0.0,0.0,,,1.0
cricket-odi-2015-02-23-656425,2015-02-23,2015,1,ODI,England,Scotland,26.0,0.0,0.0,6.0,17.0,0.0,,,1.0
cricket-odi-2015-03-01-656441,2015-03-01,2015,1,ODI,England,Sri Lanka,26.0,1.0,0.0,6.0,25.0,1.0,,,1.0
cricket-odi-2015-03-09-656463,2015-03-09,2015,1,ODI,Bangladesh,England,4.0,0.0,0.0,6.0,1.0,0.0,,,1.0
cricket-odi-2015-09-03-743977,2015-09-03,2015,1,ODI,England,Australia,51.0,4.0,0.0,3.0,49.0,1.0,,,1.0
cricket-odi-2015-09-05-743979,2015-09-05,2015,1,ODI,England,Australia,57.0,5.0,0.0,3.0,43.0,0.0,1.0,,1.0
cricket-odi-2015-09-08-743981,2015-09-08,2015,1,ODI,England,Australia,114.0,5.0,0.0,3.0,101.0,0.0,,,1.0
cricket-odi-2015-09-11-743983,2015-09-11,2015,1,ODI,England,Australia,42.0,8.0,0.0,3.0,41.0,0.0,,,1.0
cricket-odi-2015-09-13-743985,2015-09-13,2015,1,ODI,England,Australia,18.0,2.0,0.0,2.0,12.0,0.0,,,1.0
cricket-odi-2015-11-11-902641,2015-11-11,2015,1,ODI,England,Pakistan,82.0,3.0,0.0,5.0,60.0,2.0,,,1.0
cricket-odi-2015-11-13-902643,2015-11-13,2015,1,ODI,England,Pakistan,8.0,1.0,1.0,6.0,9.0,0.0,1.0,,1.0
cricket-odi-2015-11-17-902645,2015-11-17,2015,1,ODI,England,Pakistan,69.0,6.0,1.0,5.0,67.0,2.0,,1.0,1.0
cricket-odi-2015-11-20-902647,2015-11-20,2015,1,ODI,England,Pakistan,14.0,0.0,0.0,6.0,13.0,1.0,,,1.0
cricket-tests-2015-11-01-902639,2015-11-01,2015,1,TESTS,England,Pakistan,170.0,6.0,0.0,5.0,78.0,0.0,,,1.0
cricket-tests-2015-12-26-800461,2015-12-26,2015,1,TESTS,South Africa,England,234.0,12.0,0.0,5.0,112.0,1.0,2.0,,1.0
cricket-tests-2016-01-02-800463,2016-01-02,2016,1,TESTS,South Africa,England,85.0,1.0,0.0,5.0,27.0,1.0,,,1.0
cricket-tests-2016-01-14-800465,2016-01-14,2016,1,TESTS,South Africa,England,18.0,1.0,0.0,5.0,9.0,0.0,2.0,,1.0
cricket-tests-2016-01-22-800467,2016-01-22,2016,1,TESTS,South Africa,England,94.0,6.0,0.0,5.0,38.0,0.0,1.0,,1.0
