game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,punt_no,punt_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,12.0,396.0,289.0,4.0,50.0,3953.0,1.0,56.0,34.0,4.0,252.0
