game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2019-05-25-1178996,2019-05-25,2019,1,T20I,Germany,Italy,3.0,0.0,0.0,6.0,1.0,0.0,18.0,0.0,0.0,8.0,2.0,1.0,,1.0
cricket-t20i-2019-06-15-1185181,2019-06-15,2019,1,T20I,Guernsey,Germany,,,,,,,23.0,0.0,0.0,20.0,4.0,0.0,,1.0
cricket-t20i-2019-06-19-1185193,2019-06-19,2019,1,T20I,Denmark,Germany,,,,,,,24.0,0.0,0.0,26.0,3.0,0.0,,1.0
cricket-t20i-2019-06-20-1185188,2019-06-20,2019,1,T20I,Germany,Norway,,,,,,,24.0,0.0,0.0,19.0,0.0,0.0,,1.0
cricket-t20i-2019-06-20-1185190,2019-06-20,2019,1,T20I,Germany,Jersey,,,,,,,18.0,0.0,0.0,23.0,0.0,0.0,,1.0
cricket-t20i-2020-03-08-1207081,2020-03-08,2020,1,T20I,Spain,Germany,,,,,,,18.0,0.0,0.0,26.0,0.0,1.0,,1.0
cricket-t20i-2022-06-09-1318358,2022-06-09,2022,1,T20I,Sweden,Germany,17.0,2.0,1.0,6.0,10.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2023-08-15-1387245,2023-08-15,2023,1,T20I,Guernsey,Germany,19.0,2.0,0.0,5.0,29.0,1.0,6.0,0.0,0.0,16.0,0.0,0.0,,1.0
cricket-t20i-2026-05-01-1533386,2026-05-01,2026,1,T20I,Austria,Germany,5.0,1.0,0.0,1.0,6.0,0.0,,,,,,,,1.0
cricket-t20i-2026-05-03-1533389,2026-05-03,2026,1,T20I,Austria,Germany,5.0,0.0,1.0,7.0,2.0,0.0,24.0,0.0,0.0,27.0,1.0,1.0,,1.0
