game_id,date,season,week,league,away,home,def_fr,def_tackles,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,1.0,12.0,417.0,237.0,8.0,17.0,2318.0,26.0,1.0,37.0
