game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-odi-2007-03-05-276226,2007-03-05,2007,1,ODI,New Zealand,Australia,30.0,0.0,0.0,21.0,0.0,2.0,1.0
cricket-t20i-2010-05-13-412716,2010-05-13,2010,1,T20I,Australia,India,24.0,0.0,0.0,25.0,0.0,0.0,1.0
cricket-t20i-2010-05-16-412718,2010-05-16,2010,1,T20I,Australia,New Zealand,24.0,0.0,0.0,22.0,1.0,1.0,1.0
