game_id,date,season,week,league,away,home,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2021-10-08-1279385,2021-10-08,2021,1,T20I,Cyprus,Estonia,6.0,0.0,0.0,21.0,0.0,0.0,1.0
