game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,3.0,1.0,,7.0,,9.0,10.0,2.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,3.0,1.0,15.0,3.0,63.0,2.0,64.0,5.0
