game_id,date,season,week,league,away,home,fumbles,fumbles_lost,games_played,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,pr_avg,pr_tds,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rush_avg,rush_long,rushing_attempts,rushing_tds,rushing_yards,rushing_yards_per_game,total_yards,yards_per_game
FOOTBALL_NAL_2021_carolina-cobras_SEASON_TOTAL,2021-12-31,,0,,,CAROLINA COBRAS,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.5,34.0,1.0,57.0,14.3,2.0,0.5,8.0,8.0,1.0,0.0,8.0,2.0,65.0,16.3
