game_id,date,season,week,league,away,home,def_int,def_pd,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,4.0,11.0,29.0,11.0,4.0,112.0,12.0,193.0
