game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2021-11-02-1283043,2021-11-02,2021,1,T20I,Tanzania,Mozambique,12.0,0.0,0.0,8.0,12.0,0.0,,,,,,,,1.0
cricket-t20i-2021-11-03-1283044,2021-11-03,2021,1,T20I,Mozambique,Cameroon,2.0,0.0,1.0,6.0,2.0,0.0,,,,,,,,1.0
cricket-t20i-2021-11-06-1283048,2021-11-06,2021,1,T20I,Botswana,Mozambique,9.0,0.0,0.0,7.0,9.0,1.0,,,,,,,,1.0
cricket-t20i-2022-09-16-1332498,2022-09-16,2022,1,T20I,Ghana,Mozambique,24.0,2.0,0.0,3.0,13.0,0.0,,,,,,,,1.0
cricket-t20i-2022-09-18-1332503,2022-09-18,2022,1,T20I,Uganda,Mozambique,2.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2024-10-19-1453923,2024-10-19,2024,1,T20I,Kenya,Mozambique,2.0,0.0,0.0,3.0,0.0,0.0,24.0,0.0,1.0,46.0,1.0,3.0,,1.0
cricket-t20i-2024-10-20-1453927,2024-10-20,2024,1,T20I,Mozambique,Zimbabwe,13.0,0.0,0.0,3.0,10.0,1.0,,,,,,,1.0,1.0
cricket-t20i-2024-10-22-1453933,2024-10-22,2024,1,T20I,Mozambique,Seychelles,20.0,0.0,0.0,3.0,26.0,3.0,,,,,,,,1.0
cricket-t20i-2024-10-23-1453931,2024-10-23,2024,1,T20I,Rwanda,Mozambique,11.0,1.0,0.0,3.0,15.0,1.0,,,,,,,,1.0
cricket-t20i-2024-10-24-1453926,2024-10-24,2024,1,T20I,Gambia,Mozambique,19.0,2.0,0.0,4.0,19.0,0.0,6.0,0.0,0.0,10.0,0.0,1.0,,1.0
cricket-t20i-2025-09-12-1501502,2025-09-12,2025,1,T20I,Eswatini,Mozambique,3.0,1.0,0.0,4.0,4.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2025-09-12-1501503,2025-09-12,2025,1,T20I,Eswatini,Mozambique,2.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,27.0,0.0,0.0,1.0,1.0
cricket-t20i-2025-09-13-1501504,2025-09-13,2025,1,T20I,Eswatini,Mozambique,2.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2025-09-13-1501505,2025-09-13,2025,1,T20I,Eswatini,Mozambique,10.0,6.0,1.0,6.0,28.0,0.0,,,,,,,,1.0
