game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-ipl-2023-04-02-1359479,2023-04-02,2023,1,IPL,Mumbai Indians,Royal Challengers Bangalore,9.0,0.0,1.0,9.0,15.0,1.0,14.0,0.0,0.0,28.0,1.0,4.0,,1.0
cricket-ipl-2023-04-08-1359486,2023-04-08,2023,1,IPL,Mumbai Indians,Chennai Super Kings,4.0,0.0,0.0,6.0,2.0,0.0,13.0,0.0,0.0,35.0,0.0,3.0,,1.0
cricket-ipl-2023-04-11-1359490,2023-04-11,2023,1,IPL,Delhi Capitals,Mumbai Indians,,,,,,,6.0,0.0,0.0,12.0,0.0,1.0,1.0,1.0
cricket-ipl-2023-04-30-1359516,2023-04-30,2023,1,IPL,Rajasthan Royals,Mumbai Indians,,,,,,,18.0,0.0,0.0,39.0,3.0,3.0,,1.0
cricket-ipl-2023-05-03-1359520,2023-05-03,2023,1,IPL,Punjab Kings,Mumbai Indians,,,,,,,24.0,0.0,0.0,48.0,1.0,1.0,,1.0
cricket-ipl-2023-05-06-1359523,2023-05-06,2023,1,IPL,Mumbai Indians,Chennai Super Kings,2.0,0.0,0.0,8.0,1.0,0.0,10.0,0.0,0.0,28.0,0.0,0.0,,1.0
cricket-ipl-2024-04-12-1426264,2024-04-12,2024,1,IPL,Lucknow Super Giants,Delhi Capitals,16.0,2.0,1.0,9.0,20.0,0.0,19.0,0.0,0.0,34.0,0.0,0.0,1.0,1.0
cricket-ipl-2024-04-14-1426266,2024-04-14,2024,1,IPL,Lucknow Super Giants,Kolkata Knight Riders,4.0,1.0,0.0,8.0,5.0,0.0,12.0,0.0,0.0,24.0,0.0,1.0,,1.0
cricket-ipl-2024-05-14-1426302,2024-05-14,2024,1,IPL,Delhi Capitals,Lucknow Super Giants,33.0,3.0,1.0,8.0,58.0,5.0,18.0,0.0,0.0,45.0,1.0,5.0,,1.0
cricket-ipl-2024-05-17-1426305,2024-05-17,2024,1,IPL,Lucknow Super Giants,Mumbai Indians,1.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,11.0,0.0,2.0,,1.0
cricket-ipl-2025-03-25-1473442,2025-03-25,2025,1,IPL,Punjab Kings,Gujarat Titans,1.0,0.0,1.0,6.0,1.0,0.0,6.0,0.0,0.0,21.0,0.0,1.0,3.0,1.0
cricket-ipl-2025-04-02-1473451,2025-04-02,2025,1,IPL,Royal Challengers Bengaluru,Gujarat Titans,,,,,,,12.0,0.0,0.0,17.0,1.0,1.0,,1.0
cricket-ipl-2025-04-09-1473460,2025-04-09,2025,1,IPL,Gujarat Titans,Rajasthan Royals,,,,,,,12.0,0.0,0.0,19.0,1.0,1.0,,1.0
cricket-ipl-2025-04-12-1473463,2025-04-12,2025,1,IPL,Gujarat Titans,Lucknow Super Giants,,,,,,,12.0,0.0,0.0,11.0,0.0,0.0,,1.0
cricket-ipl-2025-04-19-1473472,2025-04-19,2025,1,IPL,Delhi Capitals,Gujarat Titans,,,,,,,24.0,0.0,0.0,46.0,1.0,2.0,1.0,1.0
cricket-ipl-2025-05-06-1473493,2025-05-06,2025,1,IPL,Mumbai Indians,Gujarat Titans,1.0,0.0,1.0,9.0,1.0,0.0,18.0,0.0,0.0,18.0,1.0,0.0,,1.0
cricket-ipl-2025-05-18-1473498,2025-05-18,2025,1,IPL,Delhi Capitals,Gujarat Titans,,,,,,,12.0,0.0,0.0,7.0,1.0,2.0,,1.0
cricket-ipl-2025-05-22-1473502,2025-05-22,2025,1,IPL,Lucknow Super Giants,Gujarat Titans,3.0,0.0,0.0,7.0,1.0,0.0,18.0,0.0,1.0,36.0,1.0,1.0,,1.0
cricket-ipl-2025-05-25-1473504,2025-05-25,2025,1,IPL,Chennai Super Kings,Gujarat Titans,14.0,0.0,0.0,9.0,20.0,3.0,12.0,0.0,0.0,42.0,0.0,1.0,,1.0
cricket-ipl-2026-04-26-1529280,2026-04-26,2026,1,IPL,Chennai Super Kings,Gujarat Titans,,,,,,,24.0,0.0,0.0,43.0,2.0,2.0,,1.0
cricket-ipl-2026-04-30-1529285,2026-04-30,2026,1,IPL,Royal Challengers Bengaluru,Gujarat Titans,,,,,,,20.0,1.0,0.0,22.0,3.0,1.0,,1.0
cricket-ipl-2026-05-03-1529289,2026-05-03,2026,1,IPL,Punjab Kings,Gujarat Titans,5.0,1.0,1.0,8.0,8.0,0.0,18.0,0.0,0.0,29.0,0.0,2.0,,1.0
cricket-ipl-2026-05-09-1529295,2026-05-09,2026,1,IPL,Gujarat Titans,Rajasthan Royals,,,,,,,,,,,,,1.0,1.0
