game_id,date,season,week,league,away,home,interceptions_lost,passing_tds,passing_yards,rushing_tds,rushing_yards
ifqjpmiu0rxpplon,2026-05-02,2026,1,50 Yard,New Mexico Chupacabras,Jacksonville Sharks,0.0,5.0,192.0,0.0,-16.0
SYNTHETIC_50YARD_2026_W2_JACKSONVILLESHARKS,2026-05-10,2026,2,50YARD,Tulsa Oilers,Jacksonville Sharks,,3.0,179.0,,15.0
SYNTHETIC_50YARD_2026_W3_JACKSONVILLESHARKS,2026-05-16,2026,3,50YARD,JACKSONVILLE SHARKS,FISHERS FREIGHT,,5.0,260.0,,6.0
