game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105270ATL,2021-05-27,2021,1,WNBA,DAL,ATL,1.0,,,,2.0,,,2.0,,1.0,0.5,2.0,1.0,6.75,1.0,-7.0,1.0,1.0,,1.0
WNBA_202105290DAL,2021-05-29,2021,1,WNBA,PHO,DAL,,,,,,,,,,,,,,1.4,,1.0,,,,
WNBA_202106010DAL,2021-06-01,2021,1,WNBA,LAS,DAL,1.0,1.0,5.0,,1.0,,,2.0,,,1.0,2.0,2.0,11.2,,-2.0,2.0,5.0,,1.0
WNBA_202106040SEA,2021-06-04,2021,1,WNBA,DAL,SEA,,,1.0,,,,,,,,,,,1.4166666666666667,,-2.0,,1.0,,
WNBA_202106190DAL,2021-06-19,2021,1,WNBA,MIN,DAL,,,1.0,,,,1.0,1.0,1.0,,,,,2.2,1.0,1.0,2.0,2.0,,1.0
WNBA_202106240IND,2021-06-24,2021,1,WNBA,DAL,IND,,,1.0,,1.0,,,1.0,,,1.0,2.0,2.0,4.05,,1.0,2.0,1.0,,
WNBA_202106300DAL,2021-06-30,2021,1,WNBA,CHI,DAL,,1.0,,,,,0.5,2.0,1.0,1.0,1.0,2.0,2.0,7.65,,6.0,4.0,,1.0,1.0
WNBA_202107110DAL,2021-07-11,2021,1,WNBA,LVA,DAL,,,,,2.0,,0.25,4.0,1.0,1.0,,,,8.833333333333334,1.0,-4.0,2.0,1.0,,
WNBA_202108150DAL,2021-08-15,2021,1,WNBA,CON,DAL,,1.0,,,,,,,,,,,,1.65,,-4.0,,,1.0,2.0
WNBA_202108260WAS,2021-08-26,2021,1,WNBA,DAL,WAS,1.0,,3.0,0.25,4.0,1.0,0.4,10.0,4.0,2.0,,,,22.55,2.0,5.0,9.0,5.0,1.0,1.0
WNBA_202108280WAS,2021-08-28,2021,1,WNBA,DAL,WAS,1.0,,3.0,,,,,2.0,,2.0,1.0,2.0,2.0,17.933333333333334,,-5.0,2.0,3.0,,3.0
WNBA_202109050DAL,2021-09-05,2021,1,WNBA,ATL,DAL,1.0,1.0,5.0,,2.0,,,5.0,,2.0,,,,12.583333333333334,1.0,-3.0,,6.0,,3.0
WNBA_202109070DAL,2021-09-07,2021,1,WNBA,CON,DAL,2.0,5.0,5.0,0.5,4.0,2.0,0.5,6.0,3.0,,0.5,4.0,2.0,20.483333333333334,3.0,-2.0,10.0,8.0,1.0,1.0
WNBA_202109110DAL,2021-09-11,2021,1,WNBA,NYL,DAL,,,,,,,,,,,,,,3.2,,-7.0,,,,
WNBA_202109130LVA,2021-09-13,2021,1,WNBA,DAL,LVA,,3.0,5.0,,1.0,,0.667,3.0,2.0,,,,,10.9,,-1.0,4.0,5.0,,2.0
WNBA_202109190DAL,2021-09-19,2021,1,WNBA,LAS,DAL,2.0,,1.0,,1.0,,,1.0,,1.0,,,,8.966666666666667,,,,1.0,1.0,
WNBA_202109230CHI,2021-09-23,2021,1,WNBA,DAL,CHI,,,2.0,,1.0,,,1.0,,,,,,7.816666666666666,1.0,-1.0,,3.0,,1.0
WNBA_202205070DAL,2022-05-07,2022,1,WNBA,ATL,DAL,,2.0,2.0,,1.0,,,3.0,,1.0,1.0,2.0,2.0,19.283333333333335,1.0,-11.0,2.0,3.0,1.0,
WNBA_202205130WAS,2022-05-13,2022,1,WNBA,DAL,WAS,1.0,1.0,2.0,,1.0,,0.5,2.0,1.0,1.0,,,,16.416666666666668,,13.0,2.0,2.0,,
WNBA_202205150NYL,2022-05-15,2022,1,WNBA,DAL,NYL,1.0,,,,,,,,,1.0,,,,8.5,,-2.0,,,1.0,2.0
WNBA_202205170DAL,2022-05-17,2022,1,WNBA,WAS,DAL,,,,,,,,,,,0.5,2.0,1.0,3.216666666666667,1.0,-7.0,1.0,1.0,,
WNBA_202205190PHO,2022-05-19,2022,1,WNBA,DAL,PHO,,1.0,1.0,,1.0,,0.667,3.0,2.0,1.0,,,,9.45,2.0,1.0,4.0,3.0,,
WNBA_202205210DAL,2022-05-21,2022,1,WNBA,MIN,DAL,,2.0,3.0,,,,0.25,4.0,1.0,,,,,12.283333333333333,,-3.0,2.0,3.0,,
WNBA_202205240CON,2022-05-24,2022,1,WNBA,DAL,CON,1.0,1.0,2.0,,,,,,,1.0,,,,5.166666666666667,,-4.0,,2.0,,
WNBA_202205260CON,2022-05-26,2022,1,WNBA,DAL,CON,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,,5.016666666666667,,-10.0,5.0,,,
WNBA_202205310LAS,2022-05-31,2022,1,WNBA,DAL,LAS,,,,,,,,,,,,,,2.3833333333333333,,-4.0,,,,
WNBA_202206030SEA,2022-06-03,2022,1,WNBA,DAL,SEA,,1.0,3.0,,,,0.333,3.0,1.0,,,,,7.516666666666667,,2.0,2.0,3.0,,1.0
WNBA_202206100DAL,2022-06-10,2022,1,WNBA,SEA,DAL,1.0,1.0,1.0,,,,0.667,6.0,4.0,3.0,1.0,1.0,1.0,23.75,1.0,6.0,9.0,2.0,1.0,1.0
WNBA_202206120DAL,2022-06-12,2022,1,WNBA,SEA,DAL,2.0,1.0,3.0,,1.0,,0.5,4.0,2.0,,,,,20.3,2.0,12.0,4.0,5.0,,
WNBA_202206150DAL,2022-06-15,2022,1,WNBA,LVA,DAL,3.0,2.0,5.0,,,,,5.0,,2.0,,,,23.566666666666666,4.0,-8.0,,9.0,,1.0
