game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_EMPIRE,,2022,1,AUDL,,,3.0,0.0,,,0.0,0.0,,,0.0,62.0,70.0
SYNTHETIC_AUDL_2022_W2_EMPIRE,,2022,2,AUDL,,,0.0,1.0,,,0.0,0.0,,,0.0,-28.0,14.0
SYNTHETIC_AUDL_2022_W3_EMPIRE,,2022,3,AUDL,,,1.0,0.0,,,0.0,0.0,,,0.0,46.0,-17.0
2022-06-18-OTT-NY,2022-06-18,2022,4,,OTT,NY,0.0,2.0,,,0.0,1.0,,,0.0,72.0,-10.0
2022-07-01-MTL-NY,2022-07-01,2022,6,,MTL,NY,0.0,0.0,,,0.0,1.0,,,0.0,13.0,72.0
2022-07-09-BOS-NY,2022-07-09,2022,7,AUDL,glory,empire,1.0,1.0,,,0.0,0.0,,,0.0,3.0,9.0
2022-07-22-NY-PHI,2022-07-22,2022,9,AUDL,empire,phoenix,0.0,2.0,,,0.0,0.0,,,0.0,0.0,11.0
2023-04-29-PHI-NY,2023-04-29,2023,1,AUDL,PHILADELPHIA PHOENIX,NEW YORK EMPIRE,,1.0,6.0,7.0,,1.0,1.0,7.0,,-3.0,54.0
2023-05-05-TOR-NY,2023-05-05,2023,2,AUDL,TORONTO RUSH,NEW YORK EMPIRE,,,6.0,5.0,,1.0,1.0,5.0,,-4.0,54.0
2023-05-20-NY-PHI,2023-05-20,2023,4,AUDL,NEW YORK EMPIRE,PHILADELPHIA PHOENIX,,,2.0,2.0,,,,2.0,,-4.0,-7.0
2023-06-02-NY-BOS,2023-06-02,2023,6,AUDL,NEW YORK EMPIRE,BOSTON GLORY,,2.0,9.0,8.0,,,,10.0,2.0,98.0,54.0
2023-06-10-ATL-NY,2023-06-10,2023,7,AUDL,ATLANTA HUSTLE,NEW YORK EMPIRE,,2.0,3.0,2.0,,1.0,1.0,2.0,,76.0,-7.0
2023-06-16-BOS-NY,2023-06-16,2023,8,AUDL,BOSTON GLORY,NEW YORK EMPIRE,1.0,1.0,8.0,7.0,,1.0,,8.0,1.0,93.0,-15.0
2023-06-30-DC-NY,2023-06-30,2023,10,AUDL,DC BREEZE,NEW YORK EMPIRE,,,4.0,3.0,,1.0,,3.0,,35.0,19.0
2023-07-15-NY-SLC,2023-07-15,2023,12,AUDL,NEW YORK EMPIRE,SALT LAKE SHRED,,,2.0,1.0,,,,1.0,,10.0,4.0
2024-04-27-MTL-NY,2024-04-27,2024,1,UFA,royal,empire,0.0,1.0,,,0.0,0.0,,,0.0,7.0,2.0
2024-05-04-NY-ATL,2024-05-04,2024,2,UFA,empire,hustle,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-05-17-NY-BOS,2024-05-17,2024,4,UFA,empire,glory,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-05-18-NY-MTL,2024-05-18,2024,4,UFA,empire,royal,0.0,0.0,,,1.0,0.0,,,0.0,63.0,33.0
2024-05-24-PHI-NY,2024-05-24,2024,5,UFA,phoenix,empire,0.0,0.0,,,0.0,0.0,,,0.0,18.0,-4.0
2024-05-31-BOS-NY,2024-05-31,2024,6,UFA,glory,empire,0.0,1.0,,,0.0,0.0,,,0.0,19.0,9.0
2024-06-08-NY-DC,2024-06-08,2024,7,UFA,empire,breeze,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-15-NY-PHI,2024-06-15,2024,8,UFA,empire,phoenix,0.0,0.0,,,0.0,1.0,,,0.0,12.0,4.0
2024-06-21-TOR-NY,2024-06-21,2024,9,UFA,rush,empire,0.0,0.0,,,0.0,2.0,,,0.0,74.0,-7.0
2024-06-29-SLC-NY,2024-06-29,2024,10,UFA,shred,empire,1.0,1.0,,,0.0,1.0,,,0.0,91.0,31.0
2024-07-12-NY-MIN,2024-07-12,2024,12,UFA,empire,windchill,0.0,0.0,,,0.0,1.0,,,0.0,82.0,3.0
2024-07-20-DC-NY,2024-07-20,2024,13,UFA,breeze,empire,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
