game_id,date,season,week,league,away,home,extra_point,made_19,made_29,made_39,made_49,made_50,missed
SYNTHETIC_USFL_2022_W1_MICH,,2022,1,USFL,,,,0.0,0.0,0.0,0.0,0.0,1.0
SYNTHETIC_USFL_2022_W2_MICH,,2022,2,USFL,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SYNTHETIC_USFL_2022_W4_MICH,,2022,4,USFL,,,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SYNTHETIC_USFL_2022_W5_MICH,,2022,5,USFL,,,2.0,0.0,0.0,1.0,1.0,0.0,0.0
SYNTHETIC_USFL_2022_W6_MICH,,2022,6,USFL,,,2.0,0.0,0.0,0.0,0.0,1.0,0.0
SYNTHETIC_USFL_2022_W7_MICH,,2022,7,USFL,,,1.0,0.0,1.0,1.0,1.0,1.0,1.0
SYNTHETIC_USFL_2022_W8_MICH,,2022,8,USFL,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
SYNTHETIC_USFL_2022_W9_MICH,,2022,9,USFL,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SYNTHETIC_USFL_2022_W10_MICH,,2022,10,USFL,,,3.0,0.0,0.0,1.0,1.0,0.0,0.0
