game_id,date,season,week,league,away,home,def_pd,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds,recv_rec,recv_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,4.0,58.0,12.0,27.0,554.0,18.0,156.0,2.0,74.0
