game_id,date,season,week,league,away,home,def_fr,def_tackles,gp,kr_no,kr_yds,pr_no,pr_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,15.0,5.0,7.0,170.0,1.0,18.0
