game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,stalls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_FLYERS,,2022,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,,,0.0,10.0,25.0
SYNTHETIC_AUDL_2022_W3_FLYERS,,2022,3,AUDL,,,1.0,1.0,,,0.0,0.0,,,,,1.0,37.0,22.0
2022-06-17-CAR-ATL,2022-06-17,2022,4,,CAR,ATL,0.0,1.0,,,0.0,1.0,,,,,0.0,7.0,14.0
2022-06-25-CAR-TB,2022-06-25,2022,5,,CAR,TB,1.0,0.0,,,0.0,0.0,,,,,0.0,24.0,78.0
2022-07-02-ATL-CAR,2022-07-02,2022,6,,ATL,CAR,2.0,0.0,,,0.0,0.0,,,,,0.0,52.0,90.0
2022-07-09-TB-CAR,2022-07-09,2022,7,AUDL,cannons,flyers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2022-07-16-CAR-PIT,2022-07-16,2022,8,AUDL,flyers,thunderbirds,0.0,0.0,,,0.0,0.0,,,,,0.0,40.0,59.0
2023-04-29-DC-CAR,2023-04-29,2023,1,AUDL,DC BREEZE,CAROLINA FLYERS,1.0,,15.0,13.0,,2.0,1.0,,,14.0,1.0,187.0,109.0
2023-05-05-CAR-ATL,2023-05-05,2023,2,AUDL,CAROLINA FLYERS,ATLANTA HUSTLE,1.0,,26.0,21.0,,4.0,3.0,,1.0,22.0,1.0,360.0,5.0
2023-05-13-ATX-CAR,2023-05-13,2023,3,AUDL,AUSTIN SOL,CAROLINA FLYERS,,1.0,8.0,8.0,,1.0,2.0,,,9.0,1.0,46.0,10.0
2023-05-21-ATL-CAR,2023-05-21,2023,4,AUDL,ATLANTA HUSTLE,CAROLINA FLYERS,,2.0,7.0,8.0,,,,,,8.0,,2.0,-11.0
2023-06-02-CAR-DC,2023-06-02,2023,6,AUDL,CAROLINA FLYERS,DC BREEZE,,1.0,7.0,5.0,,,,,,5.0,,46.0,-6.0
2023-06-03-CAR-PHI,2023-06-03,2023,6,AUDL,CAROLINA FLYERS,PHILADELPHIA PHOENIX,,,,,,2.0,1.0,,,,,,
2023-06-09-CAR-DAL,2023-06-09,2023,7,AUDL,CAROLINA FLYERS,DALLAS LEGION,1.0,1.0,17.0,16.0,,4.0,3.0,,,18.0,,80.0,132.0
2023-06-10-CAR-ATX,2023-06-10,2023,7,AUDL,CAROLINA FLYERS,AUSTIN SOL,,,,,1.0,,,1.0,,,2.0,,
2023-07-15-ATL-CAR,2023-07-15,2023,12,AUDL,ATLANTA HUSTLE,CAROLINA FLYERS,1.0,,14.0,15.0,,,2.0,,,17.0,2.0,-31.0,120.0
2023-07-22-CAR-ATL,2023-07-22,2023,13,AUDL,CAROLINA FLYERS,ATLANTA HUSTLE,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0
2024-04-27-ATL-CAR,2024-04-27,2024,1,UFA,hustle,flyers,0.0,0.0,,,0.0,0.0,,,,,0.0,4.0,96.0
2024-05-11-ATL-CAR,2024-05-11,2024,3,UFA,hustle,flyers,1.0,0.0,,,0.0,0.0,,,,,0.0,76.0,35.0
2024-05-31-CAR-ATX,2024-05-31,2024,6,UFA,flyers,sol,1.0,0.0,,,0.0,0.0,,,,,0.0,41.0,10.0
2024-06-01-CAR-DAL,2024-06-01,2024,6,UFA,flyers,legion,1.0,0.0,,,0.0,1.0,,,,,0.0,-6.0,30.0
2024-06-08-ATX-CAR,2024-06-08,2024,7,UFA,sol,flyers,0.0,0.0,,,0.0,0.0,,,,,0.0,8.0,16.0
2024-06-15-HTX-CAR,2024-06-15,2024,8,UFA,havoc,flyers,0.0,1.0,,,1.0,1.0,,,,,2.0,55.0,27.0
2024-06-22-CAR-ATL,2024-06-22,2024,9,UFA,flyers,hustle,0.0,0.0,,,0.0,0.0,,,,,1.0,-11.0,55.0
2024-06-28-CAR-DC,2024-06-28,2024,10,UFA,flyers,breeze,0.0,0.0,,,0.0,0.0,,,,,0.0,17.0,1.0
2024-06-29-CAR-PIT,2024-06-29,2024,10,UFA,flyers,thunderbirds,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-07-06-PHI-CAR,2024-07-06,2024,11,UFA,phoenix,flyers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-07-12-DAL-CAR,2024-07-12,2024,12,UFA,legion,flyers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-07-20-CAR-ATL,2024-07-20,2024,13,UFA,flyers,hustle,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-05-10-DC-CAR,2025-05-10,2025,3,UFA,breeze,flyers,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2025-05-03-CAR-ATL,2025-05-17,2025,4,UFA,flyers,hustle,0.0,0.0,,,0.0,0.0,,,,,2.0,0.0,4.0
2025-05-17-CAR-ATL,2025-05-17,2025,4,UFA,flyers,hustle,0.0,0.0,,,0.0,0.0,,,,,0.0,28.0,34.0
2025-05-23-SD-CAR,2025-05-23,2025,5,UFA,growlers,flyers,2.0,1.0,,,0.0,0.0,,,,,0.0,8.0,42.0
2025-05-31-CAR-PHI,2025-05-31,2025,6,UFA,flyers,phoenix,0.0,0.0,,,0.0,2.0,,,,,1.0,135.0,24.0
2025-06-01-CAR-PIT,2025-06-01,2025,6,UFA,flyers,thunderbirds,0.0,0.0,,,0.0,2.0,,,,,0.0,-5.0,49.0
