game_id,date,season,week,league,away,home,assisted_tackles,pass_defended,solo_tackles,tackles,tackles_for_loss,tfl_yards
FOOTBALL_IFL_2026_7_12_TSANDIEGOSTRIKEFORCEG20260712LE28@TVEGASKNIGHTHAWKS,2026-07-12,2026,18,IFL,San Diego Strike Force,Vegas Knight Hawks,7.0,1.0,1.0,8.0,0.5,0.0
