game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2017-KAqBN0Vqbg,,2017,1,MLS,,,9.0,3.6042,20.6303,4.2685,5.0,1.8689,14.0,34.0,2309.0,0.7046,870.0,-38.9552,-4.4776,2.2249,38.0,11.0,5.3958,3.1311,1.2866,8.5269,0.7494,1.7686
soccer-mls-2018-KAqBN0Vqbg,,2018,1,MLS,,,13.0,4.5524,20.3558,2.059,4.0,-0.1286,17.0,63.0,3708.0,0.7158,1946.0,-59.4803,-3.0565,1.6297,71.0,22.0,8.4476,4.1286,0.1072,12.5761,0.7464,2.136
soccer-mls-2019-KAqBN0Vqbg,,2019,1,MLS,,,12.0,3.7896,20.4751,2.2592,8.0,1.9325,20.0,76.0,3199.0,0.7089,1659.0,-29.2635,-1.7639,1.6168,78.0,29.0,8.2104,6.0675,1.0766,14.278,0.7265,2.8965
soccer-mls-2020-EKXMeX3Q64,,2020,1,MLS,,,3.0,-1.0555,24.4651,4.5056,2.0,-0.3647,5.0,38.0,1840.0,0.6725,965.0,-31.9397,-3.3098,0.6213,28.0,5.0,4.0555,2.3647,-0.3667,6.4202,0.7056,1.3798
soccer-mls-2021-EKXMeX3Q64,,2021,1,MLS,,,8.0,-1.6707,23.3991,5.8002,2.0,-0.8709,10.0,88.0,2925.0,0.6308,1736.0,-59.9791,-3.455,1.0967,46.0,11.0,9.6707,2.8709,-0.8632,12.5416,0.6653,1.7744
soccer-mls-2022-EKXMeX3Q64,,2022,1,MLS,,,4.0,1.1015,23.7166,5.5999,0.0,-1.4806,4.0,40.0,1513.0,0.6361,871.0,-29.8022,-3.4216,0.0,16.0,5.0,2.8985,1.4806,-0.31,4.3791,0.6703,0.8483
soccer-mls-2022-lgpMOvnQzy,,2022,1,MLS,,,2.0,-0.2227,22.3296,4.6668,2.0,0.9398,4.0,19.0,1044.0,0.6623,533.0,-20.7641,-3.8957,2.0161,17.0,6.0,2.2227,1.0602,0.2957,3.2828,0.7012,0.6293
soccer-mls-2023-lgpMOvnQzy,,2023,1,MLS,,,5.0,-0.1721,22.9675,5.0179,3.0,0.704,8.0,34.0,1500.0,0.7561,861.0,13.9632,1.6217,0.6968,32.0,10.0,5.1721,2.296,-0.4369,7.4681,0.7399,1.0712
soccer-mls-2023-mvzqoLZQap,,2023,1,MLS,,,1.0,-1.725,19.3966,0.0464,1.0,-0.3759,2.0,35.0,1078.0,0.724,587.0,-4.2705,-0.7275,0.4493,9.0,3.0,2.725,1.3759,-0.3355,4.1009,0.7313,0.6776
soccer-mls-2024-zeQZkL1MKw,,2024,1,MLS,,,9.0,3.6413,19.2082,1.0195,1.0,-1.3419,10.0,44.0,2521.0,0.791,1201.0,-17.3692,-1.4462,1.089,29.0,8.0,5.3587,2.3419,-0.4907,7.7006,0.8055,1.5099
soccer-mls-2025-kRQand1MKZ,,2025,1,MLS,,,3.0,0.8031,21.3012,2.0334,1.0,0.3704,4.0,15.0,1220.0,0.7177,464.0,-5.9831,-1.2895,0.0016,10.0,3.0,2.1969,0.6296,0.7841,2.8265,0.7306,0.211
soccer-mls-2026-kRQand1MKZ,,2026,1,MLS,,,0.0,-0.1811,18.0188,2.3473,0.0,0.0,0.0,1.0,61.0,0.8519,27.0,1.3231,4.9002,0.0,0.0,0.0,0.1811,0.0,0.0,0.1811,0.8028,0.0
