game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-tests-2017-08-17-1031659,2017-08-17,2017,1,TESTS,England,West Indies,6.0,2.0,0.0,2.0,8.0,0.0,,1.0
cricket-tests-2017-08-25-1031661,2017-08-25,2017,1,TESTS,England,West Indies,171.0,9.0,0.0,2.0,71.0,0.0,,1.0
cricket-tests-2017-09-07-1031663,2017-09-07,2017,1,TESTS,West Indies,England,79.0,5.0,0.0,2.0,41.0,0.0,,1.0
cricket-tests-2017-11-23-1072305,2017-11-23,2017,1,TESTS,England,Australia,240.0,7.0,0.0,2.0,80.0,0.0,,1.0
cricket-tests-2017-12-02-1072306,2017-12-02,2017,1,TESTS,Australia,England,86.0,8.0,0.0,2.0,54.0,0.0,,1.0
cricket-tests-2017-12-14-1072307,2017-12-14,2017,1,TESTS,England,Australia,118.0,10.0,0.0,2.0,59.0,0.0,,1.0
cricket-tests-2017-12-26-1072308,2017-12-26,2017,1,TESTS,Australia,England,37.0,1.0,0.0,2.0,15.0,0.0,,1.0
cricket-tests-2018-01-04-1072309,2018-01-04,2018,1,TESTS,England,Australia,33.0,4.0,0.0,2.0,24.0,0.0,,1.0
cricket-tests-2018-03-22-1115780,2018-03-22,2018,1,TESTS,England,New Zealand,111.0,8.0,0.0,2.0,66.0,1.0,,1.0
cricket-tests-2018-03-30-1115781,2018-03-30,2018,1,TESTS,England,New Zealand,250.0,10.0,0.0,2.0,95.0,0.0,1.0,1.0
cricket-tests-2018-05-24-1119535,2018-05-24,2018,1,TESTS,England,Pakistan,57.0,2.0,0.0,2.0,13.0,0.0,,1.0
