game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,match_played
cricket-bbl-2021-12-07-1269640,2021-12-07,2021,1,BBL,Melbourne Renegades,Adelaide Strikers,20.0,2.0,1.0,6.0,23.0,0.0,1.0
cricket-bbl-2021-12-09-1269643,2021-12-09,2021,1,BBL,Adelaide Strikers,Melbourne Renegades,12.0,1.0,0.0,5.0,12.0,0.0,1.0
cricket-bbl-2021-12-11-1269646,2021-12-11,2021,1,BBL,Perth Scorchers,Adelaide Strikers,6.0,1.0,0.0,5.0,10.0,0.0,1.0
cricket-bbl-2025-01-18-1443094,2025-01-18,2025,1,BBL,Brisbane Heat,Melbourne Renegades,14.0,0.0,0.0,4.0,16.0,1.0,1.0
