game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
10798144,2024-05-25,2024,2,CFL,BC,CGY,0.0,0.0,0.0,,
10798030,2024-06-29,2024,4,CFL,WPG,CGY,0.0,7.0,1.0,,
10798034,2024-07-06,2024,5,CFL,CGY,MTL,0.0,14.0,1.0,,
10798037,2024-07-12,2024,6,CFL,CGY,WPG,1.0,32.0,1.0,,
11824051,2025-06-14,2025,2,CFL,CGY,TOR,0.0,31.0,3.0,,
11824055,2025-06-21,2025,3,CFL,OTT,CGY,0.0,7.0,1.0,,
11824061,2025-07-03,2025,5,CFL,WPG,CGY,0.0,15.0,2.0,,
11824065,2025-07-11,2025,6,CFL,CGY,SSK,1.0,50.0,4.0,,
11824069,2025-07-18,2025,7,CFL,CGY,WPG,0.0,23.0,2.0,,
11824072,2025-07-24,2025,8,CFL,MTL,CGY,0.0,66.0,5.0,,
11824076,2025-07-31,2025,9,CFL,CGY,OTT,0.0,69.0,6.0,,
11824083,2025-08-09,2025,10,CFL,WPG,CGY,0.0,21.0,2.0,0.0,7.0
11824091,2025-08-23,2025,12,CFL,SSK,CGY,1.0,29.0,2.0,0.0,2.0
11824094,2025-09-01,2025,13,CFL,EDM,CGY,0.0,32.0,2.0,,
11824098,2025-09-06,2025,14,CFL,CGY,EDM,0.0,115.0,6.0,,
11824104,2025-09-19,2025,16,CFL,BC,CGY,0.0,16.0,2.0,,
11824113,2025-10-04,2025,18,CFL,CGY,BC,0.0,92.0,5.0,,
11824115,2025-10-11,2025,19,CFL,CGY,HAM,0.0,94.0,2.0,,
11824121,2025-10-18,2025,20,CFL,TOR,CGY,0.0,28.0,2.0,,
11824123,2025-10-24,2025,21,CFL,CGY,EDM,0.0,136.0,5.0,,
