game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_W2_MTL,,,2,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_W3_MTL,,,3,CFL,,,,0.0,66.0,1.0,,,,
SYNTHETIC_CFL_W4_MTL,,,4,CFL,,,,0.0,11.0,1.0,,,,
SYNTHETIC_CFL_W6_MTL,2022-07-14,,6,CFL,EDM,MTL,,1.0,6.0,1.0,,,,
SYNTHETIC_CFL_W7_MTL,2022-07-21,,7,CFL,MTL,OTT,,0.0,8.0,1.0,,,,
SYNTHETIC_CFL_W8_MTL,2022-07-28,,8,CFL,MTL,HAM,,0.0,8.0,1.0,,,,
SYNTHETIC_CFL_W9_MTL,2022-08-04,,9,CFL,WPG,MTL,,1.0,9.0,2.0,,,,
SYNTHETIC_CFL_W10_MTL,2022-08-11,,10,CFL,MTL,WPG,,0.0,7.0,1.0,,,,
SYNTHETIC_CFL_W11_MTL,2022-08-20,,11,CFL,HAM,MTL,,0.0,51.0,3.0,,,,
SYNTHETIC_CFL_W13_MTL,2022-09-02,,13,CFL,OTT,MTL,,0.0,71.0,4.0,,,,
SYNTHETIC_CFL_W14_MTL,2022-09-09,,14,CFL,BC,MTL,,0.0,18.0,3.0,,,,
SYNTHETIC_CFL_W16_MTL,2022-09-23,,16,CFL,HAM,MTL,,0.0,24.0,4.0,,,,
SYNTHETIC_CFL_W17_MTL,2022-10-01,,17,CFL,MTL,EDM,,0.0,0.0,0.0,0.0,16.0,,
SYNTHETIC_CFL_W19_MTL,2022-10-14,,19,CFL,MTL,OTT,,0.0,76.0,7.0,,,,
SYNTHETIC_CFL_W20_MTL,2022-10-22,,20,CFL,TOR,MTL,,0.0,9.0,1.0,,,,
SYNTHETIC_CFL_2023_W8_MTL,2023-07-30,2023,8,CFL,CGY,MTL,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2023_W9_MTL,2023-08-05,2023,9,CFL,MTL,HAM,,0.0,26.0,4.0,0.0,2.0,,
SYNTHETIC_CFL_2023_W10_MTL,2023-08-11,2023,10,CFL,SSK,MTL,,0.0,16.0,3.0,,,,
SYNTHETIC_CFL_2023_W11_MTL,2023-08-19,2023,11,CFL,MTL,OTT,,0.0,9.0,1.0,,,,
SYNTHETIC_CFL_2023_W12_MTL,2023-08-24,2023,12,CFL,MTL,WPG,0.0,0.0,36.0,4.0,,,0.0,1.0
SYNTHETIC_CFL_2023_W13_MTL,2023-09-02,2023,13,CFL,BC,MTL,,0.0,32.0,3.0,,,,
SYNTHETIC_CFL_2023_W14_MTL,2023-09-09,2023,14,CFL,MTL,TOR,,0.0,36.0,4.0,,,,
SYNTHETIC_CFL_2023_W15_MTL,2023-09-15,2023,15,CFL,TOR,MTL,,1.0,105.0,9.0,,,,
SYNTHETIC_CFL_2023_W16_MTL,2023-09-23,2023,16,CFL,MTL,CGY,,0.0,87.0,4.0,,,,
SYNTHETIC_CFL_2023_W17_MTL,2023-09-30,2023,17,CFL,MTL,OTT,,1.0,41.0,3.0,,,,
SYNTHETIC_CFL_2023_W18_MTL,2023-10-09,2023,18,CFL,OTT,MTL,,1.0,90.0,6.0,0.0,7.0,,
SYNTHETIC_CFL_2023_W19_MTL,2023-10-14,2023,19,CFL,MTL,EDM,,1.0,38.0,4.0,,,,
SYNTHETIC_CFL_2023_W21_MTL,2023-10-28,2023,21,CFL,HAM,MTL,,1.0,16.0,2.0,,,,
SYNTHETIC_CFL_2024_W1_MTL,2024-06-06,2024,1,CFL,MTL,WPG,,2.0,141.0,10.0,,,,
SYNTHETIC_CFL_2024_W2_MTL,2024-05-25,2024,2,CFL,TOR,MTL,,0.0,49.0,5.0,,,,
SYNTHETIC_CFL_2024_W3_MTL,2024-06-20,2024,3,CFL,OTT,MTL,,1.0,150.0,8.0,,,,
SYNTHETIC_CFL_2024_W4_MTL,2024-06-28,2024,4,CFL,MTL,TOR,,1.0,90.0,5.0,,,,
SYNTHETIC_CFL_2024_W5_MTL,2024-07-06,2024,5,CFL,CGY,MTL,,0.0,134.0,12.0,,,,
SYNTHETIC_CFL_2024_W6_MTL,2024-07-11,2024,6,CFL,TOR,MTL,,1.0,38.0,4.0,,,,
SYNTHETIC_CFL_2024_W8_MTL,2024-07-25,2024,8,CFL,SSK,MTL,,0.0,88.0,7.0,,,,
SYNTHETIC_CFL_2024_W9_MTL,2024-08-02,2024,9,CFL,MTL,HAM,,0.0,82.0,5.0,,,,
SYNTHETIC_CFL_2024_W10_MTL,2024-08-10,2024,10,CFL,HAM,MTL,,0.0,7.0,2.0,,,,
SYNTHETIC_CFL_2025_W1_MTL,2025-06-06,2025,1,CFL,TOR,MTL,,1.0,48.0,4.0,,,,
SYNTHETIC_CFL_2025_W2_MTL,2025-06-13,2025,2,CFL,MTL,OTT,,0.0,42.0,5.0,,,,
SYNTHETIC_CFL_2025_W3_MTL,2025-06-19,2025,3,CFL,MTL,EDM,,1.0,96.0,8.0,0.0,4.0,,
SYNTHETIC_CFL_2025_W4_MTL,2025-06-27,2025,4,CFL,MTL,HAM,,0.0,41.0,4.0,,,,
SYNTHETIC_CFL_2025_W5_MTL,2025-07-05,2025,5,CFL,BC,MTL,,1.0,57.0,3.0,,,,
SYNTHETIC_CFL_2025_W14_MTL,2025-09-06,2025,14,CFL,HAM,MTL,,0.0,34.0,4.0,,,,
SYNTHETIC_CFL_2025_W15_MTL,2025-09-13,2025,15,CFL,MTL,SSK,,2.0,238.0,9.0,0.0,5.0,,
SYNTHETIC_CFL_2025_W16_MTL,2025-09-19,2025,16,CFL,MTL,TOR,,0.0,66.0,6.0,,,,
SYNTHETIC_CFL_2025_W17_MTL,2025-09-26,2025,17,CFL,CGY,MTL,,0.0,76.0,6.0,,,,
SYNTHETIC_CFL_2025_W19_MTL,2025-10-13,2025,19,CFL,OTT,MTL,,0.0,40.0,6.0,,,,
SYNTHETIC_CFL_2025_W20_MTL,2025-10-18,2025,20,CFL,MTL,OTT,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2025_W21_MTL,2025-10-25,2025,21,CFL,MTL,WPG,,0.0,66.0,6.0,,,,
