game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_BREEZE,,,1,AUDL,,,9.0,0.0,,,0.0,3.0,,,,,1.0,261.0,627.0
SYNTHETIC_AUDL_W2_BREEZE,,,2,AUDL,,,1.0,0.0,,,0.0,1.0,,,,,1.0,104.0,4.0
SYNTHETIC_AUDL_W3_BREEZE,,,3,AUDL,,,5.0,0.0,,,0.0,3.0,,,,,2.0,195.0,337.0
2022-06-18-TOR-DC,2022-06-18,2022,4,,TOR,DC,2.0,1.0,,,0.0,1.0,,,,,1.0,53.0,244.0
2022-07-02-DC-PHI,2022-07-02,2022,6,,DC,PHI,4.0,1.0,,,0.0,1.0,,,,,1.0,264.0,289.0
2022-07-08-PHI-DC,2022-07-08,2022,7,AUDL,phoenix,breeze,4.0,0.0,,,0.0,3.0,,,,,2.0,173.0,323.0
2022-07-15-DC-MTL,2022-07-15,2022,8,AUDL,breeze,royal,4.0,0.0,,,0.0,3.0,,,,,0.0,146.0,148.0
2022-07-16-DC-OTT,2022-07-16,2022,8,AUDL,breeze,outlaws,2.0,1.0,,,0.0,4.0,,,,,3.0,227.0,288.0
2022-07-23-DC-BOS,2022-07-23,2022,9,AUDL,breeze,glory,5.0,1.0,,,0.0,3.0,,,,,3.0,206.0,432.0
2022-07-29-OTT-DC,2022-07-29,2022,10,AUDL,outlaws,breeze,4.0,1.0,,,0.0,4.0,,,,,1.0,73.0,302.0
2023-04-29-DC-CAR,2023-04-29,2023,1,AUDL,DC BREEZE,CAROLINA FLYERS,,1.0,26.0,30.0,,,1.0,,4.0,33.0,3.0,-14.0,183.0
2023-05-07-PHI-DC,2023-05-07,2023,2,AUDL,PHILADELPHIA PHOENIX,DC BREEZE,6.0,1.0,26.0,25.0,1.0,,1.0,1.0,5.0,27.0,2.0,66.0,199.0
2023-05-13-NY-DC,2023-05-13,2023,3,AUDL,NEW YORK EMPIRE,DC BREEZE,,,14.0,18.0,,,1.0,1.0,9.0,19.0,1.0,43.0,134.0
2023-05-20-DC-TOR,2023-05-20,2023,4,AUDL,DC BREEZE,TORONTO RUSH,2.0,,32.0,28.0,,2.0,3.0,1.0,1.0,30.0,2.0,259.0,197.0
2023-06-02-CAR-DC,2023-06-02,2023,6,AUDL,CAROLINA FLYERS,DC BREEZE,1.0,,9.0,8.0,,,,,10.0,11.0,3.0,52.0,107.0
2023-06-16-MTL-DC,2023-06-16,2023,8,AUDL,MONTREAL ROYAL,DC BREEZE,,,21.0,21.0,,1.0,1.0,,,23.0,2.0,21.0,121.0
2023-06-23-DC-MTL,2023-06-23,2023,9,AUDL,DC BREEZE,MONTREAL ROYAL,2.0,,36.0,31.0,1.0,1.0,1.0,1.0,1.0,36.0,5.0,177.0,169.0
2023-06-30-DC-NY,2023-06-30,2023,10,AUDL,DC BREEZE,NEW YORK EMPIRE,3.0,,35.0,30.0,,2.0,1.0,2.0,4.0,33.0,3.0,155.0,246.0
2023-07-08-BOS-DC,2023-07-08,2023,11,AUDL,BOSTON GLORY,DC BREEZE,1.0,,32.0,30.0,,,3.0,,,32.0,2.0,199.0,115.0
2023-07-15-DC-PHI,2023-07-15,2023,12,AUDL,DC BREEZE,PHILADELPHIA PHOENIX,3.0,,27.0,24.0,,,2.0,,,28.0,4.0,110.0,191.0
2023-07-21-TOR-DC,2023-07-21,2023,13,AUDL,TORONTO RUSH,DC BREEZE,3.0,,23.0,20.0,,2.0,1.0,1.0,,21.0,1.0,128.0,173.0
2024-04-27-DC-SLC,2024-04-27,2024,1,UFA,breeze,shred,4.0,2.0,,,0.0,2.0,,,,,3.0,209.0,131.0
2024-05-05-DC-PHI,2024-05-05,2024,2,UFA,breeze,phoenix,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-05-10-BOS-DC,2024-05-10,2024,3,UFA,glory,breeze,2.0,0.0,,,0.0,0.0,,,,,1.0,82.0,183.0
2024-05-18-PHI-DC,2024-05-18,2024,4,UFA,phoenix,breeze,2.0,0.0,,,0.0,1.0,,,,,0.0,234.0,173.0
2024-05-31-TOR-DC,2024-05-31,2024,6,UFA,rush,breeze,3.0,1.0,,,0.0,0.0,,,,,1.0,226.0,184.0
2024-06-02-DC-BOS,2024-06-02,2024,6,UFA,breeze,glory,4.0,0.0,,,1.0,1.0,,,,,1.0,224.0,153.0
2024-06-08-NY-DC,2024-06-08,2024,7,UFA,empire,breeze,0.0,0.0,,,1.0,0.0,,,,,0.0,106.0,154.0
2024-06-15-DC-TOR,2024-06-15,2024,8,UFA,breeze,rush,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-06-16-DC-MTL,2024-06-16,2024,8,UFA,breeze,royal,0.0,0.0,,,0.0,0.0,,,,,0.0,0.0,0.0
2024-06-22-MTL-DC,2024-06-22,2024,9,UFA,royal,breeze,1.0,0.0,,,1.0,1.0,,,,,0.0,123.0,85.0
2024-06-28-CAR-DC,2024-06-28,2024,10,UFA,flyers,breeze,2.0,0.0,,,0.0,2.0,,,,,0.0,102.0,151.0
2024-07-20-DC-NY,2024-07-20,2024,13,UFA,breeze,empire,3.0,0.0,,,0.0,2.0,,,,,1.0,198.0,247.0
2025-04-26-PHI-DC,2025-04-26,2025,1,UFA,phoenix,breeze,2.0,0.0,,,1.0,0.0,,,,,1.0,72.0,45.0
2025-05-03-TOR-DC,2025-05-03,2025,2,UFA,rush,breeze,2.0,0.0,,,0.0,2.0,,,,,1.0,58.0,73.0
2025-05-10-DC-CAR,2025-05-10,2025,3,UFA,breeze,flyers,2.0,0.0,,,1.0,1.0,,,,,1.0,90.0,84.0
2025-05-18-BOS-DC,2025-05-18,2025,4,UFA,glory,breeze,1.0,0.0,,,0.0,1.0,,,,,0.0,61.0,58.0
2025-05-30-DC-TOR,2025-05-30,2025,6,UFA,breeze,rush,3.0,0.0,,,0.0,3.0,,,,,1.0,137.0,50.0
2025-05-31-DC-MTL,2025-05-31,2025,6,UFA,breeze,royal,0.0,2.0,,,0.0,3.0,,,,,1.0,102.0,16.0
2025-06-06-NY-DC,2025-06-06,2025,7,UFA,empire,breeze,8.0,0.0,,,0.0,1.0,,,,,2.0,146.0,269.0
2025-06-14-DC-NY,2025-06-14,2025,8,UFA,breeze,empire,2.0,0.0,,,0.0,3.0,,,,,2.0,195.0,55.0
2025-06-27-MTL-DC,2025-06-27,2025,10,UFA,royal,breeze,4.0,0.0,,,0.0,1.0,,,,,3.0,175.0,137.0
2025-07-06-DC-BOS,2025-07-06,2025,11,UFA,breeze,glory,2.0,1.0,,,0.0,0.0,,,,,2.0,218.0,108.0
2025-07-12-BOS-DC,2025-07-12,2025,12,UFA,glory,breeze,3.0,0.0,,,0.0,1.0,,,,,2.0,254.0,181.0
2025-07-19-DC-PHI,2025-07-19,2025,13,UFA,breeze,phoenix,5.0,0.0,,,0.0,2.0,,,,,3.0,193.0,190.0
