game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
9889287,2023-06-15,2023,2,CFL,CGY,OTT,0.0,30.0,4.0,0.0,20.0
9889295,2023-06-30,2023,4,CFL,EDM,OTT,0.0,6.0,1.0,1.0,126.0
9889300,2023-07-08,2023,5,CFL,OTT,HAM,0.0,13.0,2.0,0.0,30.0
