game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,10.0,2.0,,9.0,,17.0,19.0,4.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,13.0,5.0,17.0,8.0,80.0,17.0,111.0,9.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,6.0,3.0,7.0,6.0,48.0,4.0,44.0,11.0
