game_id,date,season,week,league,away,home,fumbles,fumbles_lost,games_played,kick_returns,kr_avg,kr_long,kr_tds,kr_yards,pr_avg,pr_tds,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rush_long,rushing_attempts,rushing_tds,rushing_yards,rushing_yards_per_game,total_yards,yards_per_game
FOOTBALL_NAL_2021_jersey-flight_SEASON_TOTAL,2021-12-31,,0,,,JERSEY FLIGHT,2.0,1.0,14.0,73.0,0.0,0.0,18.0,12.2,0.0,0.0,3.0,10.9,42.0,2.0,470.0,58.8,43.0,5.4,0.0,0.0,0.0,2.0,0.0,543.0,67.9
