game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2019-05-18-1183856,2019-05-18,2019,1,T20I,United States of America,Canada,4.0,0.0,0.0,3.0,0.0,0.0,,1.0
cricket-t20i-2019-05-19-1183857,2019-05-19,2019,1,T20I,United States of America,Canada,10.0,0.0,0.0,3.0,5.0,0.0,,1.0
cricket-t20i-2021-10-19-1282930,2021-10-19,2021,1,T20I,Canada,United States of America,30.0,3.0,0.0,1.0,23.0,0.0,,1.0
cricket-t20i-2021-10-24-1282935,2021-10-24,2021,1,T20I,Canada,United States of America,50.0,3.0,0.0,1.0,27.0,0.0,1.0,1.0
