game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202305200DAL,2023-05-20,2023,1,WNBA,ATL,DAL,,,,,1.0,,,1.0,,1.0,,,,,3.0833333333333335,,2.0,,,,
WNBA_202305260SEA,2023-05-26,2023,1,WNBA,DAL,SEA,,2.0,1.0,,,,,1.0,,1.0,,,,,5.116666666666666,,-1.0,,1.0,,
WNBA_202305280CHI,2023-05-28,2023,1,WNBA,DAL,CHI,,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,,,,,7.433333333333334,1.0,-5.0,6.0,1.0,2.0,1.0
WNBA_202305300DAL,2023-05-30,2023,1,WNBA,MIN,DAL,,,,,,,,,,,,,,,1.2833333333333332,,1.0,,,,
WNBA_202306020WAS,2023-06-02,2023,1,WNBA,DAL,WAS,,,,,,,0.5,4.0,2.0,2.0,,,,,9.95,,9.0,4.0,,,
WNBA_202306040CON,2023-06-04,2023,1,WNBA,DAL,CON,,,,,,,,3.0,,3.0,1.0,2.0,2.0,,10.333333333333334,1.0,-2.0,2.0,1.0,,
WNBA_202306070DAL,2023-06-07,2023,1,WNBA,PHO,DAL,,,3.0,,,,0.667,9.0,6.0,,1.0,2.0,2.0,,18.766666666666666,5.0,19.0,14.0,8.0,,1.0
WNBA_202306090DAL,2023-06-09,2023,1,WNBA,PHO,DAL,,1.0,,,1.0,,0.4,5.0,2.0,,,,,,10.35,1.0,-3.0,4.0,1.0,,
WNBA_202306110NYL,2023-06-11,2023,1,WNBA,DAL,NYL,,,3.0,,1.0,,0.429,7.0,3.0,1.0,,,,,19.533333333333335,3.0,,6.0,6.0,,
WNBA_202306140DAL,2023-06-14,2023,1,WNBA,LAS,DAL,,,1.0,,,,,2.0,,,,,,,7.016666666666667,1.0,3.0,,2.0,,
WNBA_202306170DAL,2023-06-17,2023,1,WNBA,SEA,DAL,1.0,,,,,,,,,1.0,,,,,2.75,,,,,,
WNBA_202306200DAL,2023-06-20,2023,1,WNBA,ATL,DAL,,,,,1.0,,0.5,2.0,1.0,1.0,0.667,3.0,2.0,,9.45,1.0,-3.0,4.0,1.0,,
WNBA_202306230LAS,2023-06-23,2023,1,WNBA,DAL,LAS,,,1.0,,1.0,,0.333,3.0,1.0,1.0,,,,,3.1666666666666665,1.0,-5.0,2.0,2.0,1.0,
