game_id,date,season,week,league,away,home,def_int,def_pd,def_tackles,gp,kr_no,kr_yds,pass_att,pass_cmp,pass_td,pass_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,1.0,4.0,62.0,12.0,8.0,188.0,7.0,4.0,1.0,48.0,1.0,4.0,10.0,1.0,115.0,11.0,55.0
