game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-psl-2020-03-07-1211662,2020-03-07,2020,1,PSL,Lahore Qalandars,Quetta Gladiators,19.0,2.0,1.0,10.0,19.0,0.0,17.0,0.0,0.0,26.0,0.0,0.0,,1.0
cricket-psl-2021-02-22-1247014,2021-02-22,2021,1,PSL,Quetta Gladiators,Lahore Qalandars,,,,,,,18.0,0.0,0.0,28.0,1.0,0.0,,1.0
cricket-psl-2021-02-26-1247018,2021-02-26,2021,1,PSL,Quetta Gladiators,Peshawar Zalmi,,,,,,,24.0,0.0,0.0,32.0,1.0,2.0,,1.0
cricket-psl-2021-03-02-1247022,2021-03-02,2021,1,PSL,Quetta Gladiators,Islamabad United,7.0,0.0,0.0,8.0,5.0,0.0,24.0,0.0,0.0,29.0,2.0,0.0,,1.0
cricket-psl-2021-03-03-1247024,2021-03-03,2021,1,PSL,Quetta Gladiators,Multan Sultans,,,,,,,24.0,0.0,0.0,39.0,2.0,0.0,,1.0
cricket-psl-2021-06-11-1247028,2021-06-11,2021,1,PSL,Quetta Gladiators,Islamabad United,2.0,0.0,0.0,10.0,0.0,0.0,12.0,0.0,0.0,36.0,0.0,0.0,,1.0
cricket-psl-2021-06-12-1247030,2021-06-12,2021,1,PSL,Peshawar Zalmi,Quetta Gladiators,2.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,0.0,53.0,0.0,1.0,1.0,1.0
cricket-t20i-2021-02-14-1243021,2021-02-14,2021,1,T20I,South Africa,Pakistan,,,,,,,24.0,0.0,0.0,40.0,3.0,1.0,,1.0
cricket-odi-2022-03-29-1288313,2022-03-29,2022,1,ODI,Australia,Pakistan,3.0,0.0,1.0,11.0,0.0,0.0,60.0,0.0,0.0,59.0,2.0,0.0,,1.0
cricket-odi-2022-03-31-1288314,2022-03-31,2022,1,ODI,Australia,Pakistan,,,,,,,60.0,0.0,0.0,71.0,1.0,1.0,,1.0
cricket-odi-2022-04-02-1288315,2022-04-02,2022,1,ODI,Australia,Pakistan,,,,,,,48.0,0.0,0.0,51.0,1.0,1.0,,1.0
cricket-odi-2022-08-21-1311739,2022-08-21,2022,1,ODI,Pakistan,Netherlands,7.0,0.0,0.0,10.0,9.0,1.0,48.0,0.0,0.0,39.0,0.0,0.0,,1.0
cricket-psl-2022-02-20-1293028,2022-02-20,2022,1,PSL,Islamabad United,Multan Sultans,9.0,0.0,1.0,9.0,3.0,0.0,24.0,0.0,0.0,20.0,1.0,0.0,,1.0
cricket-psl-2022-02-24-1293031,2022-02-24,2022,1,PSL,Peshawar Zalmi,Islamabad United,,,,,,,18.0,0.0,0.0,29.0,0.0,0.0,,1.0
cricket-tests-2022-12-01-1330871,2022-12-01,2022,1,TESTS,England,Pakistan,69.0,2.0,0.0,9.0,18.0,1.0,264.0,2.0,0.0,319.0,6.0,0.0,,1.0
cricket-tests-2022-12-09-1330872,2022-12-09,2022,1,TESTS,England,Pakistan,15.0,0.0,0.0,9.0,0.0,0.0,111.0,1.0,0.0,115.0,6.0,0.0,,1.0
cricket-psl-2024-02-29-1416487,2024-02-29,2024,1,PSL,Karachi Kings,Quetta Gladiators,6.0,0.0,1.0,10.0,3.0,0.0,24.0,0.0,0.0,17.0,2.0,0.0,,1.0
cricket-psl-2024-03-03-1416490,2024-03-03,2024,1,PSL,Multan Sultans,Karachi Kings,,,,,,,24.0,0.0,0.0,34.0,0.0,0.0,,1.0
cricket-psl-2024-03-06-1416493,2024-03-06,2024,1,PSL,Quetta Gladiators,Karachi Kings,,,,,,,24.0,0.0,0.0,25.0,2.0,0.0,,1.0
cricket-psl-2024-03-07-1416495,2024-03-07,2024,1,PSL,Karachi Kings,Islamabad United,,,,,,,24.0,0.0,0.0,30.0,1.0,1.0,,1.0
cricket-psl-2024-03-09-1416497,2024-03-09,2024,1,PSL,Lahore Qalandars,Karachi Kings,,,,,,,24.0,0.0,0.0,27.0,2.0,1.0,,1.0
cricket-psl-2024-03-11-1416500,2024-03-11,2024,1,PSL,Peshawar Zalmi,Karachi Kings,,,,,,,24.0,0.0,0.0,34.0,1.0,0.0,1.0,1.0
cricket-tests-2024-10-15-1442216,2024-10-15,2024,1,TESTS,Pakistan,England,25.0,0.0,1.0,11.0,2.0,0.0,36.0,0.0,0.0,27.0,0.0,0.0,,1.0
cricket-tests-2024-10-24-1442217,2024-10-24,2024,1,TESTS,England,Pakistan,1.0,0.0,0.0,11.0,0.0,0.0,60.0,1.0,0.0,44.0,1.0,0.0,,1.0
cricket-psl-2026-04-22-1527583,2026-04-22,2026,1,PSL,Karachi Kings,Peshawar Zalmi,,,,,,,24.0,0.0,0.0,26.0,0.0,0.0,,1.0
cricket-psl-2026-04-23-1527586,2026-04-23,2026,1,PSL,Lahore Qalandars,Karachi Kings,,,,,,,24.0,0.0,0.0,35.0,0.0,0.0,,1.0
cricket-psl-2026-04-25-1527588,2026-04-25,2026,1,PSL,Quetta Gladiators,Karachi Kings,,,,,,,18.0,0.0,0.0,29.0,0.0,0.0,,1.0
