game_id,date,season,week,league,away,home,games_played,kick_returns,punt_returns,rec_avg,rec_long,receiving_tds,receiving_yards,receiving_yards_per_game,receptions,receptions_per_game,rushing_yards,total_yards,yards_per_game
FOOTBALL_NAL_2021_jacksonville-sharks_SEASON_TOTAL,2021-12-31,,0,,,JACKSONVILLE SHARKS,5.0,0.0,0.0,12.0,12.0,0.0,12.0,2.4,1.0,0.2,0.0,12.0,2.4
