game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2022-11-04-1339205,2022-11-04,2022,1,T20I,Italy,Germany,,,,,,,,,,,,,1.0,1.0
cricket-t20i-2022-11-04-1339206,2022-11-04,2022,1,T20I,Italy,Germany,37.0,2.0,1.0,3.0,42.0,1.0,,,,,,,,1.0
cricket-t20i-2022-11-05-1339208,2022-11-05,2022,1,T20I,Germany,Spain,18.0,2.0,0.0,3.0,14.0,0.0,18.0,0.0,0.0,17.0,2.0,1.0,1.0,1.0
cricket-t20i-2023-06-29-1381451,2023-06-29,2023,1,T20I,Austria,Germany,4.0,0.0,0.0,2.0,2.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2023-06-30-1381452,2023-06-30,2023,1,T20I,Austria,Germany,43.0,6.0,1.0,2.0,53.0,0.0,,,,,,,2.0,1.0
cricket-t20i-2023-07-20-1383070,2023-07-20,2023,1,T20I,Scotland,Germany,18.0,2.0,0.0,2.0,17.0,0.0,,,,,,,,1.0
cricket-t20i-2023-07-21-1383072,2023-07-21,2023,1,T20I,Austria,Germany,31.0,6.0,1.0,2.0,47.0,1.0,,,,,,,1.0,1.0
cricket-t20i-2023-07-23-1383076,2023-07-23,2023,1,T20I,Denmark,Germany,33.0,7.0,0.0,2.0,42.0,0.0,,,,,,,,1.0
cricket-t20i-2023-07-25-1383082,2023-07-25,2023,1,T20I,Jersey,Germany,20.0,3.0,0.0,2.0,19.0,0.0,24.0,0.0,1.0,41.0,2.0,2.0,,1.0
cricket-t20i-2023-07-28-1383086,2023-07-28,2023,1,T20I,Germany,Italy,21.0,8.0,0.0,2.0,35.0,0.0,,,,,,,,1.0
