game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_W1_EDM,,,1,CFL,,,0.0,48.0,4.0,0.0,39.0
SYNTHETIC_CFL_W3_EDM,,,3,CFL,,,0.0,34.0,4.0,0.0,45.0
