game_id,date,season,week,league,away,home,def_tackles,gp,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,1.0,12.0,3.0,18.0,16.0,21.0
