game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_td,pass_yds,rush_att,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,3.0,91.0,52.0,1.0,4.0,465.0,12.0,56.0
