game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_runouts,match_played
cricket-t20i-2021-11-16-1289284,2021-11-16,2021,1,T20I,Nepal,Qatar,16.0,0.0,0.0,4.0,7.0,0.0,1.0,1.0
cricket-t20i-2021-11-17-1289285,2021-11-17,2021,1,T20I,Nepal,Qatar,18.0,2.0,0.0,6.0,15.0,0.0,,1.0
cricket-t20i-2022-03-20-1306384,2022-03-20,2022,1,T20I,Qatar,United Arab Emirates,6.0,0.0,0.0,6.0,1.0,0.0,,1.0
cricket-t20i-2022-03-21-1306386,2022-03-21,2022,1,T20I,Qatar,Bahrain,11.0,1.0,0.0,5.0,12.0,0.0,,1.0
cricket-t20i-2022-03-22-1306390,2022-03-22,2022,1,T20I,Qatar,Kuwait,1.0,0.0,0.0,7.0,0.0,0.0,,1.0
cricket-t20i-2022-03-26-1306396,2022-03-26,2022,1,T20I,Oman,Qatar,2.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0
